n,p,lambda,rho,s,i,r,t,mu
10000,0.0005,2,3,8877,923,200,1.6279719602061584,5.040328939957219
10000,0.0005,2,3,8877,923,200,1.628059388078164,5.04044159062749
10000,0.0005,2,3,8877,923,200,1.6281468541850475,5.040554241297762
10000,0.0005,2,3,8877,923,200,1.628234358560266,5.0406668919680335
10000,0.0005,2,3,8877,923,200,1.6283219012373211,5.0407795426383055
10000,0.0005,2,3,8877,923,200,1.6284094822497577,5.040892193308577
10000,0.0005,2,3,8877,923,200,1.628497101631165,5.041004843978848
10000,0.0005,2,3,8877,923,200,1.628584759415176,5.041117494649119
10000,0.0005,2,3,8877,922,201,1.628672455635469,5.041230145319391
10000,0.0005,2,3,8877,922,201,1.6287602750786938,5.041230145319391
10000,0.0005,2,3,8876,923,201,1.6288481331001312,5.041342795989662
10000,0.0005,2,3,8876,923,201,1.6289358293204241,5.041234790446345
10000,0.0005,2,3,8875,924,201,1.6290235640107207,5.0413474538082195
10000,0.0005,2,3,8875,924,201,1.6291110990247264,5.041126760563632
10000,0.0005,2,3,8874,925,201,1.6291986723674008,5.04123943661997
10000,0.0005,2,3,8874,925,201,1.6292860849548134,5.0411313950868655
10000,0.0005,2,3,8874,925,201,1.629373497542226,5.0411313950868655
10000,0.0005,2,3,8874,925,201,1.629460948351146,5.041244083840528
10000,0.0005,2,3,8874,925,201,1.6295484374150129,5.041356772594191
10000,0.0005,2,3,8874,924,202,1.6296359647673104,5.0414694613478535
10000,0.0005,2,3,8874,924,202,1.6297235764722342,5.0414694613478535
10000,0.0005,2,3,8874,924,202,1.6298112265730318,5.041582150101515
10000,0.0005,2,3,8874,923,203,1.629898915103372,5.041694838855178
10000,0.0005,2,3,8874,923,203,1.6299866882974385,5.041694838855178
10000,0.0005,2,3,8874,923,203,1.630074500029086,5.0418075276088405
10000,0.0005,2,3,8873,924,203,1.6301623503321694,5.041920216362502
10000,0.0005,2,3,8872,925,203,1.6302500388625096,5.041812239377678
10000,0.0005,2,3,8872,925,203,1.6303374514499223,5.041366095581675
10000,0.0005,2,3,8872,924,204,1.6304249022588422,5.041478809738573
10000,0.0005,2,3,8872,924,204,1.630512360716075,5.041478809738573
10000,0.0005,2,3,8871,925,204,1.630599857434948,5.0415915238954705
10000,0.0005,2,3,8870,926,204,1.630687308243868,5.041821666102493
10000,0.0005,2,3,8870,926,204,1.630774713190988,5.042051860202678
10000,0.0005,2,3,8869,927,204,1.6308621563529326,5.042164599774268
10000,0.0005,2,3,8868,928,204,1.6309494011618666,5.041943849362939
10000,0.0005,2,3,8868,927,205,1.631036297234164,5.04127198917436
10000,0.0005,2,3,8868,927,205,1.6311232386356596,5.04127198917436
10000,0.0005,2,3,8868,927,205,1.631210217847628,5.041384754172104
10000,0.0005,2,3,8867,928,205,1.6312972349029708,5.041497519169849
10000,0.0005,2,3,8866,929,205,1.631384093237028,5.041389421450404
10000,0.0005,2,3,8865,930,205,1.6314708686622277,5.041506880216033
10000,0.0005,2,3,8865,930,205,1.6315575237748794,5.0415115623234845
10000,0.0005,2,3,8865,929,206,1.6316442164493483,5.041624365481972
10000,0.0005,2,3,8865,929,206,1.6317309542410041,5.041624365481972
10000,0.0005,2,3,8864,930,206,1.6318177296662038,5.04173716864046
10000,0.0005,2,3,8864,930,206,1.6319044599350676,5.041967509024937
10000,0.0005,2,3,8864,930,206,1.631991227830946,5.0420803249094135
10000,0.0005,2,3,8864,930,206,1.6320780333865017,5.04219314079389
10000,0.0005,2,3,8863,931,206,1.6321648766344392,5.042305956678367
10000,0.0005,2,3,8863,931,206,1.63225156179394,5.042197901387844
10000,0.0005,2,3,8862,932,206,1.6323382845413166,5.042310730001181
10000,0.0005,2,3,8862,932,206,1.6324248871220735,5.041976980365764
10000,0.0005,2,3,8862,932,206,1.6325115272191104,5.0420898217108325
10000,0.0005,2,3,8861,933,206,1.6325982048649454,5.042202663055901
10000,0.0005,2,3,8861,933,206,1.6326846876116374,5.041981717638773
10000,0.0005,2,3,8860,934,206,1.6327712077708345,5.042094571718448
10000,0.0005,2,3,8860,934,206,1.632857571014638,5.041986455981801
10000,0.0005,2,3,8860,934,206,1.6329439715676015,5.042099322798958
10000,0.0005,2,3,8859,935,206,1.6330304094619743,5.042212189616113
10000,0.0005,2,3,8859,935,206,1.633116616358526,5.041878315836735
10000,0.0005,2,3,8859,935,206,1.6332028604292461,5.041991195394247
10000,0.0005,2,3,8859,935,206,1.633289141706209,5.04210407495176
10000,0.0005,2,3,8858,936,206,1.6333754602215305,5.042216954509271
10000,0.0005,2,3,8857,937,206,1.6334615483758004,5.041770151275628
10000,0.0005,2,3,8856,938,206,1.6335475920860052,5.042000677430312
10000,0.0005,2,3,8856,938,206,1.6336335913980107,5.042231255645742
10000,0.0005,2,3,8855,939,206,1.6337196277053323,5.042344173441586
10000,0.0005,2,3,8854,940,206,1.6338055826649334,5.0424618859404395
10000,0.0005,2,3,8853,941,206,1.6338913827507335,5.042353738423352
10000,0.0005,2,3,8853,941,206,1.6339771386893323,5.042584434655068
10000,0.0005,2,3,8852,942,206,1.6340629314141093,5.042697390715161
10000,0.0005,2,3,8851,943,206,1.6341485698486387,5.042589245368034
10000,0.0005,2,3,8851,943,206,1.6342340911006699,5.042481075584793
10000,0.0005,2,3,8851,942,207,1.6343196489377678,5.042594057168795
10000,0.0005,2,3,8850,943,207,1.6344052140956356,5.042594057168795
10000,0.0005,2,3,8850,943,207,1.634490662271317,5.042372881356038
10000,0.0005,2,3,8850,943,207,1.6345761469695559,5.042485875706321
10000,0.0005,2,3,8849,944,207,1.634661668221587,5.042598870056604
10000,0.0005,2,3,8849,944,207,1.6347469269819248,5.0421516555543615
10000,0.0005,2,3,8849,944,207,1.6348321857422625,5.0421516555543615
10000,0.0005,2,3,8849,943,208,1.6349174808633815,5.04226466267381
10000,0.0005,2,3,8848,944,208,1.6350028925476998,5.04226466267381
10000,0.0005,2,3,8848,944,208,1.635088260483503,5.042269439421249
10000,0.0005,2,3,8848,944,208,1.6351736648732886,5.04238245931275
10000,0.0005,2,3,8847,945,208,1.635259105748203,5.042495479204251
10000,0.0005,2,3,8846,946,208,1.6353445393235981,5.042839380581096
10000,0.0005,2,3,8846,946,208,1.635429965600721,5.043183359710776
10000,0.0005,2,3,8846,946,208,1.63551542838168,5.043296405155044
10000,0.0005,2,3,8846,946,208,1.635600891162639,5.043296405155044
10000,0.0005,2,3,8845,947,208,1.6356863904786445,5.043409450599313
10000,0.0005,2,3,8845,946,209,1.6357718459563406,5.043640474844774
10000,0.0005,2,3,8844,947,209,1.6358573087372996,5.043640474844774
10000,0.0005,2,3,8843,948,209,1.6359427642149957,5.043984622342991
10000,0.0005,2,3,8843,948,209,1.6360280302450094,5.043763428700478
10000,0.0005,2,3,8842,949,209,1.6361133326420068,5.04387651249557
10000,0.0005,2,3,8842,949,209,1.636198482505767,5.043768378195027
10000,0.0005,2,3,8842,949,209,1.6362836323695271,5.043768378195027
10000,0.0005,2,3,8842,949,209,1.6363688185012248,5.043881474779511
10000,0.0005,2,3,8842,949,209,1.6364540409317685,5.043994571363994
10000,0.0005,2,3,8841,950,209,1.6365392996921062,5.044107667948476
10000,0.0005,2,3,8840,951,209,1.6366245148604062,5.044225766315793
10000,0.0005,2,3,8839,952,209,1.6367094694097222,5.043778280543372
10000,0.0005,2,3,8839,952,209,1.6367942008111795,5.043330693517309
10000,0.0005,2,3,8838,953,209,1.6368789681249034,5.0434438284873275
10000,0.0005,2,3,8838,953,209,1.6369636564717869,5.043561891830538
10000,0.0005,2,3,8838,953,209,1.637048380694442,5.043675039601527
10000,0.0005,2,3,8838,953,209,1.6371331408232774,5.043788187372516
10000,0.0005,2,3,8838,953,209,1.63721793688874,5.043901335143505
10000,0.0005,2,3,8838,953,209,1.6373027689213155,5.044014482914494
10000,0.0005,2,3,8837,954,209,1.6373876369515286,5.044127630685483
10000,0.0005,2,3,8836,955,209,1.6374722822875705,5.043793142469462
10000,0.0005,2,3,8835,956,209,1.63755674174703,5.043571751923478
10000,0.0005,2,3,8835,956,209,1.637641051670308,5.043463497453319
10000,0.0005,2,3,8834,957,209,1.6377253971493904,5.043576683644603
10000,0.0005,2,3,8834,957,209,1.6378095580650611,5.043355218473944
10000,0.0005,2,3,8834,957,209,1.6378937544109398,5.043468417477793
10000,0.0005,2,3,8834,957,209,1.6379779862168697,5.043581616481641
10000,0.0005,2,3,8834,957,209,1.6380622535127323,5.04369481548549
10000,0.0005,2,3,8834,956,210,1.6381465563284463,5.043808014489339
10000,0.0005,2,3,8834,956,210,1.6382309373933353,5.043808014489339
10000,0.0005,2,3,8834,956,210,1.6383153540740714,5.043921213493188
10000,0.0005,2,3,8834,956,210,1.638399806400733,5.044034412497036
10000,0.0005,2,3,8834,955,211,1.6384842944034366,5.044147611500885
10000,0.0005,2,3,8834,955,211,1.6385689325752522,5.044147611500885
10000,0.0005,2,3,8833,956,211,1.6386536065803325,5.044260810504734
10000,0.0005,2,3,8833,956,211,1.638738273416333,5.044605456809261
10000,0.0005,2,3,8832,957,211,1.6388229761098785,5.044718668628575
10000,0.0005,2,3,8832,957,211,1.6389074926751253,5.044270833333486
10000,0.0005,2,3,8831,958,211,1.638992009240372,5.044270833333486
10000,0.0005,2,3,8831,958,211,1.6390764473050516,5.0442758464503905
10000,0.0005,2,3,8831,957,212,1.6391609210337221,5.044389083909342
10000,0.0005,2,3,8831,957,212,1.6392456524351795,5.044389083909342
10000,0.0005,2,3,8831,956,213,1.6393304197489034,5.044502321368293
10000,0.0005,2,3,8831,955,214,1.6394153382271643,5.044502321368293
10000,0.0005,2,3,8831,955,214,1.6395002639171856,5.044502321368293
10000,0.0005,2,3,8831,955,214,1.6395852256843904,5.044615558827245
10000,0.0005,2,3,8831,955,214,1.6396702235594436,5.044728796286196
10000,0.0005,2,3,8830,956,214,1.639755257573049,5.044842033745148
10000,0.0005,2,3,8829,957,214,1.63984017605131,5.044847112117926
10000,0.0005,2,3,8829,957,214,1.63992479989831,5.044285876090013
10000,0.0005,2,3,8828,958,214,1.640009459566444,5.044399139200219
10000,0.0005,2,3,8828,958,214,1.6400940404680764,5.044517444494807
10000,0.0005,2,3,8828,958,214,1.6401786213697087,5.044517444494807
10000,0.0005,2,3,8828,958,214,1.6402632380561193,5.044630720434998
10000,0.0005,2,3,8828,958,214,1.6403478905576008,5.044743996375188
10000,0.0005,2,3,8828,958,214,1.6404325430590823,5.044743996375188
10000,0.0005,2,3,8828,958,214,1.6405172314059657,5.044857272315379
10000,0.0005,2,3,8828,958,214,1.6406019197528492,5.044857272315379
10000,0.0005,2,3,8828,958,214,1.6406866080997327,5.044857272315379
10000,0.0005,2,3,8828,958,214,1.6407713323223878,5.044970548255569
10000,0.0005,2,3,8828,958,214,1.6408560924512232,5.045083824195759
10000,0.0005,2,3,8828,958,214,1.6409408885166858,5.045197100135949
10000,0.0005,2,3,8828,958,214,1.6410257205492613,5.04531037607614
10000,0.0005,2,3,8828,958,214,1.6411105885794743,5.045423652016329
10000,0.0005,2,3,8828,958,214,1.6411954926378882,5.04553692795652
10000,0.0005,2,3,8827,959,214,1.6412804327551056,5.04565020389671
10000,0.0005,2,3,8826,960,214,1.641365221630805,5.045542086779183
10000,0.0005,2,3,8825,961,214,1.6414498598026206,5.045433945162221
10000,0.0005,2,3,8825,961,214,1.641534383511521,5.045439093484246
10000,0.0005,2,3,8825,961,214,1.641618942956811,5.045552407931838
10000,0.0005,2,3,8824,962,214,1.6417035381687222,5.04566572237943
10000,0.0005,2,3,8824,962,214,1.6417880190338063,5.045557570263013
10000,0.0005,2,3,8824,962,214,1.641872535599053,5.045670897552225
10000,0.0005,2,3,8823,963,214,1.641957087894648,5.0457842248414355
10000,0.0005,2,3,8823,963,214,1.6420415973174485,5.04601609429925
10000,0.0005,2,3,8822,964,214,1.642126142464557,5.0461294344329914
10000,0.0005,2,3,8821,965,214,1.6422105021743596,5.045681251416873
10000,0.0005,2,3,8820,966,214,1.6422947481726746,5.045686430110151
10000,0.0005,2,3,8820,966,214,1.6423789161720013,5.045691609977298
10000,0.0005,2,3,8820,966,214,1.642463084171328,5.045691609977298
10000,0.0005,2,3,8820,966,214,1.642547287606828,5.045804988662105
10000,0.0005,2,3,8819,967,214,1.6426315265083529,5.0459183673469115
10000,0.0005,2,3,8818,968,214,1.6427156520236217,5.0459235741013755
10000,0.0005,2,3,8818,968,214,1.6427996644574618,5.045928782036868
10000,0.0005,2,3,8817,969,214,1.6428837121965776,5.046042186436959
10000,0.0005,2,3,8817,969,214,1.642967611852589,5.04593399115377
10000,0.0005,2,3,8816,970,214,1.6430515467191327,5.046047408415878
10000,0.0005,2,3,8816,970,214,1.6431354041614807,5.046166061705968
10000,0.0005,2,3,8815,971,214,1.6432192967789303,5.046279491833009
10000,0.0005,2,3,8815,971,214,1.6433031120500727,5.046398184912141
10000,0.0005,2,3,8814,972,214,1.6433869624609398,5.046511627907036
10000,0.0005,2,3,8814,971,215,1.6434707005282652,5.046063081461379
10000,0.0005,2,3,8813,972,215,1.6435546565353174,5.046063081461379
10000,0.0005,2,3,8813,972,215,1.643638429677648,5.045841370702426
10000,0.0005,2,3,8813,972,215,1.6437222379243794,5.045954839441789
10000,0.0005,2,3,8813,972,215,1.6438060813049444,5.046068308181151
10000,0.0005,2,3,8813,971,216,1.6438899246855094,5.046068308181151
10000,0.0005,2,3,8812,972,216,1.6439738806925617,5.046068308181151
10000,0.0005,2,3,8812,972,216,1.64405775923643,5.04618701770328
10000,0.0005,2,3,8812,972,216,1.6441416729731086,5.046300499319258
10000,0.0005,2,3,8812,972,216,1.6442255867097872,5.046300499319258
10000,0.0005,2,3,8812,972,216,1.6443095004464658,5.046300499319258
10000,0.0005,2,3,8811,973,216,1.6443934494054988,5.046413980935237
10000,0.0005,2,3,8810,974,216,1.6444772506289966,5.046305754170969
10000,0.0005,2,3,8809,975,216,1.6445609046360237,5.046197502837653
10000,0.0005,2,3,8809,974,217,1.644644586644392,5.046656828243815
10000,0.0005,2,3,8809,974,217,1.6447283106899377,5.046656828243815
10000,0.0005,2,3,8808,975,217,1.6448120697987407,5.046770348507183
10000,0.0005,2,3,8808,975,217,1.6448956818388745,5.046435059037264
10000,0.0005,2,3,8808,975,217,1.644979328848494,5.046548592188944
10000,0.0005,2,3,8808,974,218,1.6450629758581135,5.046548592188944
10000,0.0005,2,3,8808,974,218,1.6451466298651405,5.046548592188944
10000,0.0005,2,3,8807,975,218,1.6452303188767732,5.046662125340624
10000,0.0005,2,3,8807,975,218,1.6453138959766478,5.046667423640191
10000,0.0005,2,3,8807,975,218,1.6453975080167815,5.046780969683111
10000,0.0005,2,3,8807,975,218,1.645481155026401,5.046894515726031
10000,0.0005,2,3,8806,976,218,1.6455648370347693,5.047008061768952
10000,0.0005,2,3,8806,976,218,1.6456484420845143,5.047126958891973
10000,0.0005,2,3,8806,976,218,1.6457320820978967,5.047240517829062
10000,0.0005,2,3,8806,975,219,1.6458157571041723,5.04735407676615
10000,0.0005,2,3,8806,974,220,1.6458994741405892,5.04735407676615
10000,0.0005,2,3,8806,974,220,1.6459834442472312,5.04735407676615
10000,0.0005,2,3,8806,974,220,1.6460674496235752,5.047467635703239
10000,0.0005,2,3,8805,975,220,1.6461514902992622,5.047581194640327
10000,0.0005,2,3,8805,975,220,1.6462353829167118,5.047473026689902
10000,0.0005,2,3,8805,975,220,1.6463192755341614,5.047473026689902
10000,0.0005,2,3,8804,976,220,1.6464032033562344,5.047586598524087
10000,0.0005,2,3,8803,977,220,1.6464869835170923,5.046910495229411
10000,0.0005,2,3,8803,977,220,1.6465706865387715,5.047029421788021
10000,0.0005,2,3,8802,978,220,1.6466544246060968,5.0471430194251905
10000,0.0005,2,3,8801,979,220,1.6467381907310759,5.047375596455363
10000,0.0005,2,3,8800,980,220,1.6468219147766217,5.047608226337791
10000,0.0005,2,3,8800,980,220,1.6469055617862411,5.04772727272716
10000,0.0005,2,3,8800,980,220,1.6469892437946094,5.047840909090797
10000,0.0005,2,3,8800,980,220,1.6470729608310264,5.0479545454544335
10000,0.0005,2,3,8799,981,220,1.6471567129248288,5.04806818181807
10000,0.0005,2,3,8799,980,221,1.6472404229532902,5.048073644732499
10000,0.0005,2,3,8799,980,221,1.6473241399897072,5.048073644732499
10000,0.0005,2,3,8799,980,221,1.6474078570261241,5.048073644732499
10000,0.0005,2,3,8798,981,221,1.6474916091199265,5.048187294010826
10000,0.0005,2,3,8798,981,221,1.647575319148388,5.0484200954762475
10000,0.0005,2,3,8798,981,221,1.6476590642283646,5.048533757672201
10000,0.0005,2,3,8797,982,221,1.6477428443892226,5.048647419868155
10000,0.0005,2,3,8796,983,221,1.6478265123945772,5.048652949869064
10000,0.0005,2,3,8796,983,221,1.6479101034670507,5.048772169167782
10000,0.0005,2,3,8796,983,221,1.6479937294914695,5.048885857207799
10000,0.0005,2,3,8796,983,221,1.6480773904970747,5.048999545247818
10000,0.0005,2,3,8795,984,221,1.6481610865131444,5.049113233287836
10000,0.0005,2,3,8794,985,221,1.64824463568183,5.049005116543575
10000,0.0005,2,3,8794,985,221,1.6483281081359202,5.049124403002077
10000,0.0005,2,3,8794,985,221,1.6484116154428097,5.049238116897915
10000,0.0005,2,3,8793,986,221,1.648495157631615,5.0493518307937535
10000,0.0005,2,3,8792,987,221,1.648578588300729,5.049129989764518
10000,0.0005,2,3,8791,988,221,1.6486618037455154,5.048794358507663
10000,0.0005,2,3,8791,988,221,1.6487447706417238,5.048344898191293
10000,0.0005,2,3,8791,988,221,1.648827771969745,5.048458650892919
10000,0.0005,2,3,8790,989,221,1.6489108077581698,5.048572403594546
10000,0.0005,2,3,8790,989,221,1.6489935960684603,5.048122866894572
10000,0.0005,2,3,8789,990,221,1.649076418662464,5.048122866894572
10000,0.0005,2,3,8788,991,221,1.6491589950456185,5.047673227898767
10000,0.0005,2,3,8788,991,221,1.6492414624709855,5.047451069640387
10000,0.0005,2,3,8788,991,221,1.6493239639147608,5.047564861174297
10000,0.0005,2,3,8788,991,221,1.6494064994050215,5.047678652708207
10000,0.0005,2,3,8787,992,221,1.6494890689698798,5.047792444242116
10000,0.0005,2,3,8786,993,221,1.6495715976485956,5.048025492204227
10000,0.0005,2,3,8786,993,221,1.6496539157256453,5.047689506032403
10000,0.0005,2,3,8786,993,221,1.649736267697975,5.0478033234692345
10000,0.0005,2,3,8785,994,221,1.6498186535935098,5.0479171409060655
10000,0.0005,2,3,8785,994,221,1.6499008296145468,5.047581104154786
10000,0.0005,2,3,8784,995,221,1.6499830394139547,5.0476949345475015
10000,0.0005,2,3,8784,995,221,1.6500651749375688,5.047814207650133
10000,0.0005,2,3,8783,996,221,1.6501473442062622,5.047928051001682
10000,0.0005,2,3,8782,997,221,1.6502294392723487,5.047819651599802
10000,0.0005,2,3,8781,998,221,1.6503113594820644,5.047369619676208
10000,0.0005,2,3,8781,998,221,1.6503932059381128,5.047488896480851
10000,0.0005,2,3,8780,999,221,1.6504750859020856,5.047602778726609
10000,0.0005,2,3,8780,999,221,1.6505568921848082,5.047722095671853
10000,0.0005,2,3,8779,1000,221,1.6506387319425624,5.047835990888253
10000,0.0005,2,3,8779,1000,221,1.6507204312889676,5.047727531609627
10000,0.0005,2,3,8779,1000,221,1.6508021640229276,5.047841439799626
10000,0.0005,2,3,8779,1000,221,1.6508838967568875,5.047841439799626
10000,0.0005,2,3,8778,1001,221,1.650965662905702,5.047955347989625
10000,0.0005,2,3,8778,1001,221,1.6510473555778693,5.048074732285375
10000,0.0005,2,3,8778,1001,221,1.6511290816321353,5.048188653451929
10000,0.0005,2,3,8777,1002,221,1.6512108410957933,5.048302574618481
10000,0.0005,2,3,8777,1002,221,1.6512924937454219,5.048308077930977
10000,0.0005,2,3,8777,1002,221,1.6513741797444417,5.04842201207704
10000,0.0005,2,3,8776,1003,221,1.6514558657434615,5.04842201207704
10000,0.0005,2,3,8776,1003,221,1.6515373786224963,5.048199635369248
10000,0.0005,2,3,8775,1004,221,1.651618924736824,5.04831358249778
10000,0.0005,2,3,8775,1004,221,1.6517003977692504,5.048433048433168
10000,0.0005,2,3,8775,1004,221,1.6517819040044774,5.0485470085471285
10000,0.0005,2,3,8774,1005,221,1.6518634434695785,5.048660968661089
10000,0.0005,2,3,8773,1006,221,1.6519448435509785,5.048552541600018
10000,0.0005,2,3,8772,1007,221,1.6520262038959463,5.048786048102343
10000,0.0005,2,3,8772,1007,221,1.6521074584665159,5.048791609667042
10000,0.0005,2,3,8772,1007,221,1.6521887460620288,5.048905608755049
10000,0.0005,2,3,8772,1007,221,1.652270066709341,5.049019607843055
10000,0.0005,2,3,8772,1007,221,1.6523514204353418,5.049133606931063
10000,0.0005,2,3,8771,1008,221,1.6524328072669525,5.049247606019071
10000,0.0005,2,3,8770,1009,221,1.652514121301755,5.049367232926697
10000,0.0005,2,3,8770,1009,221,1.6525953956840695,5.049486887115083
10000,0.0005,2,3,8769,1010,221,1.6526767031074372,5.049600912200601
10000,0.0005,2,3,8768,1011,221,1.652757871938606,5.049492530505303
10000,0.0005,2,3,8767,1012,221,1.6528388698326608,5.0492700729925675
10000,0.0005,2,3,8767,1012,221,1.652919697508057,5.0490475647314526
10000,0.0005,2,3,8767,1012,221,1.6530005578622253,5.0491616288354795
10000,0.0005,2,3,8767,1012,221,1.6530814509216007,5.0492756929395055
10000,0.0005,2,3,8767,1012,221,1.6531623767126504,5.049389757043532
10000,0.0005,2,3,8767,1012,221,1.6532433352618732,5.0495038211475585
10000,0.0005,2,3,8766,1013,221,1.6533243265958004,5.0496178852515845
10000,0.0005,2,3,8765,1014,221,1.6534053441766154,5.050079853981349
10000,0.0005,2,3,8764,1015,221,1.6534862568718174,5.050085567598428
10000,0.0005,2,3,8764,1015,221,1.6535670323160823,5.0497489730716465
10000,0.0005,2,3,8764,1015,221,1.6536478403968904,5.049863076220894
10000,0.0005,2,3,8763,1016,221,1.6537286811406253,5.04997717937014
10000,0.0005,2,3,8763,1016,221,1.65380941745582,5.049982882574511
10000,0.0005,2,3,8763,1016,221,1.6538901863759394,5.050096998744773
10000,0.0005,2,3,8763,1016,221,1.6539709879273292,5.050211114915034
10000,0.0005,2,3,8763,1016,221,1.6540518221363665,5.050325231085295
10000,0.0005,2,3,8763,1016,221,1.6541326890294605,5.050439347255556
10000,0.0005,2,3,8763,1016,221,1.6542135559225546,5.050439347255556
10000,0.0005,2,3,8762,1017,221,1.6542944555261465,5.050553463425818
10000,0.0005,2,3,8762,1017,221,1.6543751202030845,5.050102716274804
10000,0.0005,2,3,8762,1017,221,1.6544558174271,5.050216845469052
10000,0.0005,2,3,8762,1017,221,1.6545365472244682,5.0503309746633
10000,0.0005,2,3,8762,1017,221,1.6546173096214962,5.050445103857548
10000,0.0005,2,3,8762,1017,221,1.6546981046445228,5.050559233051795
10000,0.0005,2,3,8761,1018,221,1.654778932319919,5.050673362246044
10000,0.0005,2,3,8761,1018,221,1.654859655600513,5.050679146216305
10000,0.0005,2,3,8760,1019,221,1.654940411475503,5.050793288437513
10000,0.0005,2,3,8760,1018,222,1.6550209656884884,5.05045662100425
10000,0.0005,2,3,8760,1018,222,1.6551015263909779,5.05045662100425
10000,0.0005,2,3,8760,1018,222,1.6551821195566774,5.050570776255392
10000,0.0005,2,3,8760,1018,222,1.6552627452117608,5.050684931506534
10000,0.0005,2,3,8760,1018,222,1.6553433708668441,5.050684931506534
10000,0.0005,2,3,8760,1018,222,1.6554240290375168,5.050799086757675
10000,0.0005,2,3,8759,1019,222,1.655504719750016,5.050913242008816
10000,0.0005,2,3,8758,1020,222,1.6555852091254184,5.050576549834106
10000,0.0005,2,3,8758,1020,222,1.655665627299926,5.050468143411766
10000,0.0005,2,3,8757,1021,222,1.6557460778228543,5.050582324731702
10000,0.0005,2,3,8756,1022,222,1.655826424922324,5.050588100948012
10000,0.0005,2,3,8756,1022,222,1.6559065723936712,5.050251256281309
10000,0.0005,2,3,8756,1021,223,1.6559867519959803,5.050365463681949
10000,0.0005,2,3,8756,1021,223,1.6560670345907138,5.050365463681949
10000,0.0005,2,3,8755,1022,223,1.6561473171854473,5.050365463681949
10000,0.0005,2,3,8755,1022,223,1.6562274325515745,5.0501427755568775
10000,0.0005,2,3,8754,1023,223,1.6563075800229217,5.050256996002338
10000,0.0005,2,3,8753,1024,223,1.6563876568967204,5.0503769705279815
10000,0.0005,2,3,8753,1024,223,1.6564675673969602,5.05015423283386
10000,0.0005,2,3,8752,1025,223,1.6565475098384024,5.050268479377902
10000,0.0005,2,3,8752,1025,223,1.6566273501577637,5.050274223034768
10000,0.0005,2,3,8752,1025,223,1.6567071904771251,5.050274223034768
10000,0.0005,2,3,8752,1025,223,1.656787062681598,5.050388482632575
10000,0.0005,2,3,8751,1026,223,1.6568669667966598,5.05050274223038
10000,0.0005,2,3,8751,1026,223,1.6569467688874746,5.050279968003279
10000,0.0005,2,3,8751,1026,223,1.6570266028328682,5.050394240657833
10000,0.0005,2,3,8751,1026,223,1.6571064686582815,5.050508513312387
10000,0.0005,2,3,8751,1026,223,1.657186366389186,5.050622785966942
10000,0.0005,2,3,8750,1027,223,1.6572662960510836,5.050737058621495
10000,0.0005,2,3,8750,1027,223,1.6573460917740328,5.050628571428492
10000,0.0005,2,3,8749,1028,223,1.6574259193464764,5.050742857142778
10000,0.0005,2,3,8749,1028,223,1.657505613321612,5.05063435821235
10000,0.0005,2,3,8749,1028,223,1.6575853390650546,5.050748656989353
10000,0.0005,2,3,8748,1029,223,1.6576650966021418,5.050862955766356
10000,0.0005,2,3,8748,1029,223,1.6577447842266537,5.05098308184736
10000,0.0005,2,3,8748,1029,223,1.6578245036144088,5.051097393690067
10000,0.0005,2,3,8748,1029,223,1.6579042547907386,5.051211705532773
10000,0.0005,2,3,8748,1029,223,1.6579840059670683,5.051211705532773
10000,0.0005,2,3,8747,1030,223,1.658063757143398,5.051211705532773
10000,0.0005,2,3,8747,1030,223,1.658143374977793,5.0511032353945
10000,0.0005,2,3,8747,1030,223,1.6582230245198082,5.0511032353945
10000,0.0005,2,3,8746,1031,223,1.6583027057947086,5.051217560305898
10000,0.0005,2,3,8746,1031,223,1.6583821907323129,5.050880402469435
10000,0.0005,2,3,8746,1031,223,1.6584617072717531,5.050994740452513
10000,0.0005,2,3,8746,1031,223,1.658541255438168,5.051109078435591
10000,0.0005,2,3,8746,1031,223,1.658620835256726,5.051223416418669
10000,0.0005,2,3,8746,1030,224,1.658700446752626,5.051337754401747
10000,0.0005,2,3,8746,1030,224,1.6587800962946413,5.051337754401747
10000,0.0005,2,3,8745,1031,224,1.6588597775695417,5.0514520923848245
10000,0.0005,2,3,8745,1030,225,1.6589394207680126,5.051686678101226
10000,0.0005,2,3,8745,1030,225,1.6590191973934614,5.051686678101226
10000,0.0005,2,3,8744,1031,225,1.659099005853158,5.051801029158973
10000,0.0005,2,3,8744,1031,225,1.659178649051629,5.051578225068127
10000,0.0005,2,3,8743,1032,225,1.6592583239779297,5.051692589203534
10000,0.0005,2,3,8743,1032,225,1.6593378974640443,5.051698501658967
10000,0.0005,2,3,8743,1032,225,1.6594175026224585,5.051812878875025
10000,0.0005,2,3,8742,1033,225,1.6594971394783955,5.0519272560910835
10000,0.0005,2,3,8741,1034,225,1.6595768652218381,5.052161976664303
10000,0.0005,2,3,8741,1034,225,1.6596564577083075,5.052053540785284
10000,0.0005,2,3,8741,1034,225,1.6597360818822067,5.052167944171624
10000,0.0005,2,3,8740,1035,225,1.6598157377687768,5.052282347557965
10000,0.0005,2,3,8739,1036,225,1.6598953556031717,5.052517162471008
10000,0.0005,2,3,8739,1036,225,1.659974808964049,5.052294312850015
10000,0.0005,2,3,8739,1036,225,1.6600542939016532,5.052408742418615
10000,0.0005,2,3,8738,1037,225,1.6601338104410934,5.0525231719872155
