n,p,lambda,rho,s,i,r,t,mu
10000,0.0005,2,0,9805,10167,26,0.02048737757573793,5.934873387777276
10000,0.0005,2,0,9804,10168,26,0.020573875283548673,5.934868028552486
10000,0.0005,2,0,9803,10169,26,0.020660290769203702,5.93455136513981
10000,0.0005,2,0,9802,10170,26,0.020746683857756618,5.934528096129137
10000,0.0005,2,0,9801,10171,26,0.02083290562012944,5.934511926568487
10000,0.0005,2,0,9800,10172,26,0.020919090227558553,5.9346107932321654
10000,0.0005,2,0,9799,10173,26,0.02100519320672163,5.9345409633610515
10000,0.0005,2,0,9798,10174,26,0.021091170336805028,5.934611187743333
10000,0.0005,2,0,9797,10175,26,0.02117703672869924,5.934497456911977
10000,0.0005,2,0,9796,10176,26,0.021262807377983056,5.934446824288886
10000,0.0005,2,0,9795,10177,26,0.021348526561936424,5.934482616575573
10000,0.0005,2,0,9794,10178,26,0.021434179666861477,5.9343934743649855
10000,0.0005,2,0,9793,10179,26,0.02151976679455747,5.934489720242556
10000,0.0005,2,0,9792,10180,26,0.0216052880465886,5.9345035745956185
10000,0.0005,2,0,9791,10181,26,0.021690699730907016,5.934554596224101
10000,0.0005,2,0,9790,10182,26,0.021776031243834742,5.934567112503396
10000,0.0005,2,0,9789,10183,26,0.021861268202580053,5.934846236292808
10000,0.0005,2,0,9788,10184,26,0.021946425317457,5.934900020616896
10000,0.0005,2,0,9787,10185,26,0.022031502737909613,5.934891967672118
10000,0.0005,2,0,9786,10186,26,0.022116515064696998,5.935008969256857
10000,0.0005,2,0,9785,10187,26,0.022201491271359133,5.934963708347263
10000,0.0005,2,0,9784,10188,26,0.02228644582067525,5.934816678353334
10000,0.0005,2,0,9784,10187,27,0.02237132105408214,5.934808612440396
10000,0.0005,2,0,9783,10188,27,0.022456246744103372,5.934808612440396
10000,0.0005,2,0,9782,10189,27,0.022541121977510264,5.934761983333532
10000,0.0005,2,0,9781,10190,27,0.022625932426157538,5.934734627366645
10000,0.0005,2,0,9780,10191,27,0.02271070692598799,5.934689330803438
10000,0.0005,2,0,9779,10192,27,0.022795431148643245,5.934663310777172
10000,0.0005,2,0,9778,10193,27,0.022880090816777346,5.934553407474159
10000,0.0005,2,0,9777,10194,27,0.022964686028688352,5.934443481491969
10000,0.0005,2,0,9776,10195,27,0.02304914548814781,5.934471229257266
10000,0.0005,2,0,9775,10196,27,0.02313351231511145,5.934399834864767
10000,0.0005,2,0,9775,10195,28,0.023217786712549506,5.934617449113933
10000,0.0005,2,0,9774,10196,28,0.0233021820201704,5.934617449113933
10000,0.0005,2,0,9773,10197,28,0.02338657020582441,5.934657390008929
10000,0.0005,2,0,9772,10198,28,0.023470908571346885,5.9346932876336
10000,0.0005,2,0,9771,10199,28,0.023555182968784942,5.934583298917473
10000,0.0005,2,0,9770,10200,28,0.02363936513900129,5.934759711691518
10000,0.0005,2,0,9769,10201,28,0.023723511890936664,5.934673055473435
10000,0.0005,2,0,9768,10202,28,0.0238076091073188,5.934667658116615
10000,0.0005,2,0,9768,10201,29,0.023891628599841064,5.934700875891455
10000,0.0005,2,0,9767,10202,29,0.02397571167391825,5.934700875891455
10000,0.0005,2,0,9766,10203,29,0.02405974528736363,5.934798776961525
10000,0.0005,2,0,9765,10204,29,0.02414374360739723,5.934918700025469
10000,0.0005,2,0,9764,10205,29,0.024227692566430137,5.934933983511064
10000,0.0005,2,0,9763,10206,29,0.024311578146498924,5.935030583564994
10000,0.0005,2,0,9762,10207,29,0.02439544262150731,5.9351312254621
10000,0.0005,2,0,9761,10208,29,0.024479257892649712,5.935105195719354
10000,0.0005,2,0,9760,10209,29,0.024563009986452056,5.935057150535512
10000,0.0005,2,0,9759,10210,29,0.024646698998084828,5.935112452459805
10000,0.0005,2,0,9758,10211,29,0.02473033901146723,5.935107086745312
10000,0.0005,2,0,9757,10212,29,0.024813916111341865,5.935079703103468
10000,0.0005,2,0,9756,10213,29,0.024897430392283905,5.93501095901707
10000,0.0005,2,0,9755,10214,29,0.024980923754561603,5.935049627791646
10000,0.0005,2,0,9754,10215,29,0.02506435442367557,5.934960190259577
10000,0.0005,2,0,9753,10216,29,0.0251476947020321,5.934992140318014
10000,0.0005,2,0,9752,10217,29,0.02523100026684383,5.935112214292286
10000,0.0005,2,0,9751,10218,29,0.025314271147017037,5.935106845119384
10000,0.0005,2,0,9751,10217,30,0.02539745198215262,5.935221583150763
10000,0.0005,2,0,9751,10216,31,0.025480708996556085,5.935221583150763
10000,0.0005,2,0,9750,10217,31,0.025564014561367816,5.935221583150763
10000,0.0005,2,0,9749,10218,31,0.02564723000615437,5.935294969683811
10000,0.0005,2,0,9748,10219,31,0.025730383174290074,5.935288274491252
10000,0.0005,2,0,9747,10220,31,0.025813487969436756,5.935262221117734
10000,0.0005,2,0,9746,10221,31,0.025896461749722186,5.935207419058049
10000,0.0005,2,0,9745,10222,31,0.025979401121041752,5.935265500465903
10000,0.0005,2,0,9744,10223,31,0.02606233361399249,5.935305564756464
10000,0.0005,2,0,9743,10224,31,0.02614521799028756,5.935258799171007
10000,0.0005,2,0,9742,10225,31,0.026228040584291203,5.935272802567658
10000,0.0005,2,0,9741,10226,31,0.026310856319280852,5.93525075578473
10000,0.0005,2,0,9740,10227,31,0.02639365148404323,5.9352894889431775
10000,0.0005,2,0,9739,10228,31,0.026476343950759512,5.935320188884341
10000,0.0005,2,0,9738,10229,31,0.026558947618362354,5.935352238125297
10000,0.0005,2,0,9737,10230,31,0.026641544463162883,5.935411703779666
10000,0.0005,2,0,9737,10229,32,0.026724093579887333,5.935344202522491
10000,0.0005,2,0,9736,10230,32,0.02680667678246393,5.935344202522491
10000,0.0005,2,0,9735,10231,32,0.02688918503328901,5.935294727029535
10000,0.0005,2,0,9734,10232,32,0.026971618468290246,5.9351416316155134
10000,0.0005,2,0,9733,10233,32,0.027054031522518035,5.9351182211904225
10000,0.0005,2,0,9732,10234,32,0.02713635637639142,5.935191709844101
10000,0.0005,2,0,9731,10235,32,0.027218579694924555,5.935201691475337
10000,0.0005,2,0,9730,10236,32,0.02730078273643709,5.935261194028586
10000,0.0005,2,0,9729,10237,32,0.02738296551092756,5.935258509888745
10000,0.0005,2,0,9728,10238,32,0.02746510103454152,5.935251798559759
10000,0.0005,2,0,9727,10239,32,0.027547162416455193,5.9350765147433195
10000,0.0005,2,0,9726,10240,32,0.027629190141826368,5.93494805383675
10000,0.0005,2,0,9725,10241,32,0.02771117079439236,5.9349219187448385
