n,p,lambda,rho,s,i,r,mu,t
10000,0.0005,1.0084,4,0.816,0.0517,0.1323,5.647874427730709,12.979248146892445
10000,0.0005,1.0084,4,0.8159,0.0516,0.1325,5.647874427730709,12.97931406260013
10000,0.0005,1.0084,4,0.8158,0.0515,0.1327,5.647874427730709,12.97944074215528
10000,0.0005,1.0084,4,0.8158,0.0515,0.1327,5.647874427730709,12.9795554115008
10000,0.0005,1.0084,4,0.8157,0.0514,0.1329,5.647874427730709,12.979559436919388
10000,0.0005,1.0084,4,0.8157,0.0515,0.1328,5.648259617901097,12.980075010024592
10000,0.0005,1.0084,4,0.8157,0.0515,0.1328,5.648259617901097,12.980109993106408
10000,0.0005,1.0084,4,0.8157,0.0515,0.1328,5.648259617901097,12.980112532075019
10000,0.0005,1.0084,4,0.8157,0.0515,0.1328,5.648259617901097,12.980527017833511
10000,0.0005,1.0084,4,0.8157,0.0516,0.1327,5.648259617901097,12.981150369973701
10000,0.0005,1.0084,4,0.8157,0.0516,0.1327,5.648259617901097,12.981255677961554
10000,0.0005,1.0084,4,0.8157,0.0517,0.1326,5.648259617901097,12.981987904705322
10000,0.0005,1.0084,4,0.8157,0.0517,0.1326,5.648259617901097,12.982552886401734
10000,0.0005,1.0084,4,0.8156,0.0516,0.1328,5.648259617901097,12.98266690283672
10000,0.0005,1.0084,4,0.8156,0.0516,0.1328,5.648259617901097,12.983045785634415
10000,0.0005,1.0084,4,0.8156,0.0516,0.1328,5.6494764397906065,12.983180019409856
10000,0.0005,1.0084,4,0.8156,0.0516,0.1328,5.6494764397906065,12.983367410663849
10000,0.0005,1.0084,4,0.8156,0.0516,0.1328,5.6494764397906065,12.983402396411492
10000,0.0005,1.0084,4,0.8155,0.0515,0.133,5.6494764397906065,12.98345669057243
10000,0.0005,1.0084,4,0.8155,0.0515,0.133,5.6494764397906065,12.983693798316153
10000,0.0005,1.0084,4,0.8155,0.0515,0.133,5.6494764397906065,12.983753494462789
10000,0.0005,1.0084,4,0.8155,0.0516,0.1329,5.6494764397906065,12.984038574951462
10000,0.0005,1.0084,4,0.8155,0.0516,0.1329,5.6494764397906065,12.98439657710216
10000,0.0005,1.0084,4,0.8155,0.0516,0.1329,5.6494764397906065,12.984569374440678
10000,0.0005,1.0084,4,0.8155,0.0516,0.1329,5.6494764397906065,12.984709753953101
10000,0.0005,1.0084,4,0.8155,0.0516,0.1329,5.6499541824846355,12.985302053482885
10000,0.0005,1.0084,4,0.8155,0.0517,0.1328,5.6499541824846355,12.985450014390498
10000,0.0005,1.0084,4,0.8155,0.0518,0.1327,5.6499541824846355,12.985734501999172
10000,0.0005,1.0084,4,0.8155,0.0518,0.1327,5.6499541824846355,12.98596815335166
10000,0.0005,1.0084,4,0.8155,0.0518,0.1327,5.6499541824846355,12.98662261647066
10000,0.0005,1.0084,4,0.8155,0.0518,0.1327,5.6499541824846355,12.986737507822468
10000,0.0005,1.0084,4,0.8155,0.0518,0.1327,5.6499541824846355,12.986745307340573
10000,0.0005,1.0084,4,0.8155,0.0518,0.1327,5.6499541824846355,12.987038696854478
10000,0.0005,1.0084,4,0.8155,0.0518,0.1327,5.6499541824846355,12.987046722984381
10000,0.0005,1.0084,4,0.8155,0.0518,0.1327,5.6499541824846355,12.9872531924597
10000,0.0005,1.0084,4,0.8155,0.0518,0.1327,5.650779101741485,12.987942755710364
10000,0.0005,1.0084,4,0.8155,0.0518,0.1327,5.650779101741485,12.988339657166714
10000,0.0005,1.0084,4,0.8154,0.0517,0.1329,5.650779101741485,12.988650142116493
10000,0.0005,1.0084,4,0.8154,0.0517,0.1329,5.650779101741485,12.988698123101194
10000,0.0005,1.0084,4,0.8154,0.0517,0.1329,5.650779101741485,12.989223118704233
10000,0.0005,1.0084,4,0.8154,0.0517,0.1329,5.650779101741485,12.989850084627255
10000,0.0005,1.0084,4,0.8154,0.0517,0.1329,5.650779101741485,12.990476971110947
10000,0.0005,1.0084,4,0.8154,0.0517,0.1329,5.650779101741485,12.990609937051833
10000,0.0005,1.0084,4,0.8154,0.0517,0.1329,5.650779101741485,12.990688809604876
10000,0.0005,1.0084,4,0.8154,0.0517,0.1329,5.650779101741485,12.991042733586788
10000,0.0005,1.0084,4,0.8154,0.0517,0.1329,5.651695692025628,12.991188414778476
10000,0.0005,1.0084,4,0.8154,0.0517,0.1329,5.651695692025628,12.99145341283649
10000,0.0005,1.0084,4,0.8154,0.0518,0.1328,5.651695692025628,12.991574797382738
10000,0.0005,1.0084,4,0.8154,0.0518,0.1328,5.651695692025628,12.992110139656258
10000,0.0005,1.0084,4,0.8154,0.0518,0.1328,5.651695692025628,12.99228221466796
10000,0.0005,1.0084,4,0.8154,0.0519,0.1327,5.651695692025628,12.992490979304236
10000,0.0005,1.0084,4,0.8154,0.0519,0.1327,5.651695692025628,12.992965523629662
10000,0.0005,1.0084,4,0.8154,0.0519,0.1327,5.651695692025628,12.993018178778414
10000,0.0005,1.0084,4,0.8154,0.0519,0.1327,5.651695692025628,12.993157656479745
10000,0.0005,1.0084,4,0.8154,0.052,0.1326,5.651695692025628,12.99340091371137
10000,0.0005,1.0084,4,0.8154,0.052,0.1326,5.651689808750517,12.993581034202272
10000,0.0005,1.0084,4,0.8154,0.0521,0.1325,5.651689808750517,12.994054212239975
10000,0.0005,1.0084,4,0.8154,0.0521,0.1325,5.651689808750517,12.99416779704392
10000,0.0005,1.0084,4,0.8154,0.0522,0.1324,5.651689808750517,12.99465852340652
10000,0.0005,1.0084,4,0.8153,0.0521,0.1326,5.651689808750517,12.994897970022835
10000,0.0005,1.0084,4,0.8153,0.0521,0.1326,5.651689808750517,12.995333175495063
10000,0.0005,1.0084,4,0.8153,0.0521,0.1326,5.651689808750517,12.99533728605259
10000,0.0005,1.0084,4,0.8153,0.0521,0.1326,5.651689808750517,12.995803512970067
10000,0.0005,1.0084,4,0.8152,0.052,0.1328,5.651689808750517,12.996148425540683
10000,0.0005,1.0084,4,0.8152,0.052,0.1328,5.651689808750517,12.996425483562657
10000,0.0005,1.0084,4,0.8152,0.052,0.1328,5.6519916142560644,12.99682253414186
10000,0.0005,1.0084,4,0.8151,0.0519,0.133,5.6519916142560644,12.997444064143522
10000,0.0005,1.0084,4,0.8151,0.0519,0.133,5.6519916142560644,12.997479002339023
10000,0.0005,1.0084,4,0.8151,0.0519,0.133,5.6519916142560644,12.997575604046297
10000,0.0005,1.0084,4,0.8151,0.0519,0.133,5.6519916142560644,12.997632173611851
10000,0.0005,1.0084,4,0.8151,0.0519,0.133,5.6519916142560644,12.997831098693222
10000,0.0005,1.0084,4,0.8151,0.0519,0.133,5.6519916142560644,12.997873064211582
10000,0.0005,1.0084,4,0.8151,0.0519,0.133,5.6519916142560644,12.998253138621351
10000,0.0005,1.0084,4,0.8151,0.0519,0.133,5.6519916142560644,12.998741067123563
10000,0.0005,1.0084,4,0.815,0.0518,0.1332,5.6519916142560644,12.999265592329632
10000,0.0005,1.0084,4,0.815,0.0518,0.1332,5.6525157232707395,12.999414574694173
10000,0.0005,1.0084,4,0.815,0.0519,0.1331,5.6525157232707395,13.000161796984562
10000,0.0005,1.0084,4,0.815,0.0519,0.1331,5.6525157232707395,13.000397472037845
10000,0.0005,1.0084,4,0.815,0.0519,0.1331,5.6525157232707395,13.000488194828483
10000,0.0005,1.0084,4,0.815,0.0519,0.1331,5.6525157232707395,13.001179634207908
10000,0.0005,1.0084,4,0.815,0.0519,0.1331,5.6525157232707395,13.00158750665544
10000,0.0005,1.0084,4,0.815,0.0519,0.1331,5.6525157232707395,13.001877658115498
10000,0.0005,1.0084,4,0.815,0.0519,0.1331,5.6525157232707395,13.0023109787686
10000,0.0005,1.0084,4,0.815,0.0519,0.1331,5.6525157232707395,13.002313655888644
10000,0.0005,1.0084,4,0.815,0.0519,0.1331,5.6525157232707395,13.002762878338643
10000,0.0005,1.0084,4,0.815,0.0519,0.1331,5.652863320665415,13.002820134328632
10000,0.0005,1.0084,4,0.815,0.0519,0.1331,5.652863320665415,13.00325052654358
10000,0.0005,1.0084,4,0.815,0.0519,0.1331,5.652863320665415,13.003329505037282
10000,0.0005,1.0084,4,0.815,0.0519,0.1331,5.652863320665415,13.003759886669002
10000,0.0005,1.0084,4,0.815,0.0519,0.1331,5.652863320665415,13.003836027979647
10000,0.0005,1.0084,4,0.815,0.0519,0.1331,5.652863320665415,13.003859835882283
10000,0.0005,1.0084,4,0.815,0.052,0.133,5.652863320665415,13.00404790235976
10000,0.0005,1.0084,4,0.815,0.0521,0.1329,5.652863320665415,13.004292043333956
10000,0.0005,1.0084,4,0.815,0.0521,0.1329,5.652863320665415,13.004543903395945
10000,0.0005,1.0084,4,0.815,0.0521,0.1329,5.652863320665415,13.004619248768867
10000,0.0005,1.0084,4,0.815,0.0521,0.1329,5.653952025167279,13.004777458784343
10000,0.0005,1.0084,4,0.815,0.0521,0.1329,5.653952025167279,13.005001275242936
10000,0.0005,1.0084,4,0.815,0.0522,0.1328,5.653952025167279,13.005885407271462
10000,0.0005,1.0084,4,0.815,0.0522,0.1328,5.653952025167279,13.006114596686023
10000,0.0005,1.0084,4,0.815,0.0522,0.1328,5.653952025167279,13.006165106498203
10000,0.0005,1.0084,4,0.815,0.0522,0.1328,5.653952025167279,13.006699644511462
10000,0.0005,1.0084,4,0.815,0.0522,0.1328,5.653952025167279,13.007027465420451
10000,0.0005,1.0084,4,0.8149,0.0521,0.133,5.653952025167279,13.007460755315936
10000,0.0005,1.0084,4,0.8149,0.0521,0.133,5.653952025167279,13.007973579153324
10000,0.0005,1.0084,4,0.8149,0.0521,0.133,5.653952025167279,13.008498153855932
10000,0.0005,1.0084,4,0.8149,0.0521,0.133,5.654693235448068,13.009292954237257
10000,0.0005,1.0084,4,0.8149,0.0521,0.133,5.654693235448068,13.009324545522144
10000,0.0005,1.0084,4,0.8149,0.0522,0.1329,5.654693235448068,13.009559687411615
10000,0.0005,1.0084,4,0.8148,0.0521,0.1331,5.654693235448068,13.009577841589978
10000,0.0005,1.0084,4,0.8148,0.0521,0.1331,5.654693235448068,13.00972787503654
10000,0.0005,1.0084,4,0.8148,0.0521,0.1331,5.654693235448068,13.009741935257026
10000,0.0005,1.0084,4,0.8148,0.0521,0.1331,5.654693235448068,13.010270796519855
10000,0.0005,1.0084,4,0.8148,0.0521,0.1331,5.654693235448068,13.010358915244204
10000,0.0005,1.0084,4,0.8148,0.0521,0.1331,5.654693235448068,13.010791827714293
10000,0.0005,1.0084,4,0.8148,0.0521,0.1331,5.654693235448068,13.010994750407258
10000,0.0005,1.0084,4,0.8148,0.0521,0.1331,5.655172413793323,13.011095838183458
10000,0.0005,1.0084,4,0.8148,0.0522,0.133,5.655172413793323,13.011487127265736
10000,0.0005,1.0084,4,0.8148,0.0522,0.133,5.655172413793323,13.011604626244266
10000,0.0005,1.0084,4,0.8148,0.0522,0.133,5.655172413793323,13.011699178114881
10000,0.0005,1.0084,4,0.8148,0.0522,0.133,5.655172413793323,13.011727810332314
10000,0.0005,1.0084,4,0.8148,0.0522,0.133,5.655172413793323,13.011771848611945
10000,0.0005,1.0084,4,0.8147,0.0521,0.1332,5.655172413793323,13.011926450377088
10000,0.0005,1.0084,4,0.8147,0.0521,0.1332,5.655172413793323,13.012321648824914
10000,0.0005,1.0084,4,0.8147,0.0522,0.1331,5.655172413793323,13.012675874214493
10000,0.0005,1.0084,4,0.8147,0.0522,0.1331,5.655172413793323,13.012918526452511
10000,0.0005,1.0084,4,0.8147,0.0522,0.1331,5.655344262294785,13.013116650137864
10000,0.0005,1.0084,4,0.8147,0.0522,0.1331,5.655344262294785,13.01392144647978
10000,0.0005,1.0084,4,0.8147,0.0522,0.1331,5.655344262294785,13.01418763925864
10000,0.0005,1.0084,4,0.8147,0.0523,0.133,5.655344262294785,13.014202512819237
10000,0.0005,1.0084,4,0.8147,0.0523,0.133,5.655344262294785,13.014668164690598
10000,0.0005,1.0084,4,0.8147,0.0523,0.133,5.655344262294785,13.014677227600032
10000,0.0005,1.0084,4,0.8147,0.0523,0.133,5.655344262294785,13.015003853783485
10000,0.0005,1.0084,4,0.8147,0.0524,0.1329,5.655344262294785,13.015180721863967
10000,0.0005,1.0084,4,0.8147,0.0524,0.1329,5.655344262294785,13.015255331635457
10000,0.0005,1.0084,4,0.8147,0.0524,0.1329,5.655344262294785,13.015319907317446
10000,0.0005,1.0084,4,0.8147,0.0525,0.1328,5.655733403306333,13.015810073322275
10000,0.0005,1.0084,4,0.8146,0.0524,0.133,5.655733403306333,13.016208984032499
10000,0.0005,1.0084,4,0.8146,0.0525,0.1329,5.655733403306333,13.016408486931873
10000,0.0005,1.0084,4,0.8146,0.0526,0.1328,5.655733403306333,13.016674434143047
10000,0.0005,1.0084,4,0.8145,0.0525,0.133,5.655733403306333,13.016941698441519
10000,0.0005,1.0084,4,0.8145,0.0525,0.133,5.655733403306333,13.017247895728463
10000,0.0005,1.0084,4,0.8145,0.0525,0.133,5.655733403306333,13.017557645226619
10000,0.0005,1.0084,4,0.8145,0.0525,0.133,5.655733403306333,13.017865860793348
10000,0.0005,1.0084,4,0.8144,0.0524,0.1332,5.655733403306333,13.017911302577184
10000,0.0005,1.0084,4,0.8144,0.0524,0.1332,5.655733403306333,13.018008891646778
10000,0.0005,1.0084,4,0.8144,0.0524,0.1332,5.656167979002514,13.01824868816979
10000,0.0005,1.0084,4,0.8143,0.0523,0.1334,5.656167979002514,13.01848891273177
10000,0.0005,1.0084,4,0.8143,0.0523,0.1334,5.656167979002514,13.018568946661679
10000,0.0005,1.0084,4,0.8143,0.0523,0.1334,5.656167979002514,13.018660711471197
10000,0.0005,1.0084,4,0.8143,0.0523,0.1334,5.656167979002514,13.019169817014998
10000,0.0005,1.0084,4,0.8143,0.0523,0.1334,5.656167979002514,13.0196349210002
10000,0.0005,1.0084,4,0.8143,0.0524,0.1333,5.656167979002514,13.019648472170186
10000,0.0005,1.0084,4,0.8143,0.0524,0.1333,5.656167979002514,13.019743912047726
10000,0.0005,1.0084,4,0.8143,0.0524,0.1333,5.656167979002514,13.01982740196023
10000,0.0005,1.0084,4,0.8143,0.0524,0.1333,5.656167979002514,13.020197477513678
10000,0.0005,1.0084,4,0.8143,0.0524,0.1333,5.657041606510124,13.020252060975052
10000,0.0005,1.0084,4,0.8143,0.0525,0.1332,5.657041606510124,13.02080773566885
10000,0.0005,1.0084,4,0.8143,0.0525,0.1332,5.657041606510124,13.02111391283241
10000,0.0005,1.0084,4,0.8143,0.0525,0.1332,5.657041606510124,13.021151415971875
10000,0.0005,1.0084,4,0.8143,0.0525,0.1332,5.657041606510124,13.021338337885027
10000,0.0005,1.0084,4,0.8143,0.0525,0.1332,5.657041606510124,13.021706243510936
10000,0.0005,1.0084,4,0.8143,0.0525,0.1332,5.657041606510124,13.02180847349683
10000,0.0005,1.0084,4,0.8143,0.0525,0.1332,5.657041606510124,13.021880339670691
10000,0.0005,1.0084,4,0.8143,0.0525,0.1332,5.657041606510124,13.0219392467701
10000,0.0005,1.0084,4,0.8143,0.0526,0.1331,5.657041606510124,13.022215407294015
10000,0.0005,1.0084,4,0.8143,0.0527,0.133,5.65808823529435,13.022515476302765
10000,0.0005,1.0084,4,0.8142,0.0526,0.1332,5.65808823529435,13.022617241799221
10000,0.0005,1.0084,4,0.8142,0.0526,0.1332,5.65808823529435,13.022705580475998
10000,0.0005,1.0084,4,0.8142,0.0526,0.1332,5.65808823529435,13.022803384106592
10000,0.0005,1.0084,4,0.8142,0.0526,0.1332,5.65808823529435,13.023270886592888
10000,0.0005,1.0084,4,0.8141,0.0525,0.1334,5.65808823529435,13.023989938925883
10000,0.0005,1.0084,4,0.8141,0.0526,0.1333,5.65808823529435,13.024175483216913
10000,0.0005,1.0084,4,0.8141,0.0526,0.1333,5.65808823529435,13.02417662103993
10000,0.0005,1.0084,4,0.8141,0.0526,0.1333,5.65808823529435,13.024436033633581
10000,0.0005,1.0084,4,0.8141,0.0527,0.1332,5.65808823529435,13.024599589677752
10000,0.0005,1.0084,4,0.8141,0.0528,0.1331,5.6583475633788405,13.024834539263722
10000,0.0005,1.0084,4,0.8141,0.0528,0.1331,5.6583475633788405,13.025142001226815
10000,0.0005,1.0084,4,0.8141,0.0528,0.1331,5.6583475633788405,13.026378473093994
10000,0.0005,1.0084,4,0.8141,0.0528,0.1331,5.6583475633788405,13.026421105879786
10000,0.0005,1.0084,4,0.8141,0.0528,0.1331,5.6583475633788405,13.026669515826276
10000,0.0005,1.0084,4,0.8141,0.0528,0.1331,5.6583475633788405,13.026851841120633
10000,0.0005,1.0084,4,0.8141,0.0528,0.1331,5.6583475633788405,13.027197745648094
10000,0.0005,1.0084,4,0.814,0.0527,0.1333,5.6583475633788405,13.027311547627496
10000,0.0005,1.0084,4,0.814,0.0527,0.1333,5.6583475633788405,13.027330076582409
10000,0.0005,1.0084,4,0.814,0.0528,0.1332,5.6583475633788405,13.027448270623898
10000,0.0005,1.0084,4,0.814,0.0528,0.1332,5.658959537572218,13.02750552569121
10000,0.0005,1.0084,4,0.814,0.0528,0.1332,5.658959537572218,13.0275634650238
10000,0.0005,1.0084,4,0.814,0.0528,0.1332,5.658959537572218,13.027679298998208
10000,0.0005,1.0084,4,0.814,0.0528,0.1332,5.658959537572218,13.027959891674042
10000,0.0005,1.0084,4,0.814,0.0529,0.1331,5.658959537572218,13.02815577493694
10000,0.0005,1.0084,4,0.814,0.0529,0.1331,5.658959537572218,13.028195018726183
10000,0.0005,1.0084,4,0.814,0.0529,0.1331,5.658959537572218,13.028546813991056
10000,0.0005,1.0084,4,0.814,0.053,0.133,5.658959537572218,13.028970789201756
10000,0.0005,1.0084,4,0.814,0.053,0.133,5.658959537572218,13.029139889904632
10000,0.0005,1.0084,4,0.814,0.053,0.133,5.658959537572218,13.029329822064279
10000,0.0005,1.0084,4,0.814,0.053,0.133,5.660183968462396,13.029439222283635
10000,0.0005,1.0084,4,0.814,0.053,0.133,5.660183968462396,13.029439316904636
10000,0.0005,1.0084,4,0.8139,0.0529,0.1332,5.660183968462396,13.029446720449243
10000,0.0005,1.0084,4,0.8138,0.0528,0.1334,5.660183968462396,13.029598140911363
10000,0.0005,1.0084,4,0.8138,0.0529,0.1333,5.660183968462396,13.030205007473112
10000,0.0005,1.0084,4,0.8138,0.0529,0.1333,5.660183968462396,13.030436442207067
10000,0.0005,1.0084,4,0.8138,0.0529,0.1333,5.660183968462396,13.030523019934462
10000,0.0005,1.0084,4,0.8138,0.053,0.1332,5.660183968462396,13.030656026172817
10000,0.0005,1.0084,4,0.8138,0.053,0.1332,5.660183968462396,13.030908239741885
10000,0.0005,1.0084,4,0.8138,0.053,0.1332,5.660183968462396,13.031242617958599
10000,0.0005,1.0084,4,0.8137,0.0529,0.1334,5.659963196635378,13.031613344452023
10000,0.0005,1.0084,4,0.8137,0.053,0.1333,5.659963196635378,13.03183238008146
10000,0.0005,1.0084,4,0.8137,0.053,0.1333,5.659963196635378,13.031985220489624
10000,0.0005,1.0084,4,0.8137,0.053,0.1333,5.659963196635378,13.032175569585457
10000,0.0005,1.0084,4,0.8137,0.053,0.1333,5.659963196635378,13.032778509744654
10000,0.0005,1.0084,4,0.8137,0.053,0.1333,5.659963196635378,13.033006303817503
10000,0.0005,1.0084,4,0.8137,0.0531,0.1332,5.659963196635378,13.033569820442237
10000,0.0005,1.0084,4,0.8137,0.0531,0.1332,5.659963196635378,13.033656086351328
10000,0.0005,1.0084,4,0.8136,0.053,0.1334,5.659963196635378,13.033691259198022
10000,0.0005,1.0084,4,0.8136,0.053,0.1334,5.659963196635378,13.033965122682332
10000,0.0005,1.0084,4,0.8136,0.053,0.1334,5.660662634762046,13.034092543088137
10000,0.0005,1.0084,4,0.8136,0.0531,0.1333,5.660662634762046,13.03419614660962
10000,0.0005,1.0084,4,0.8136,0.0531,0.1333,5.660662634762046,13.034566204276157
10000,0.0005,1.0084,4,0.8136,0.0531,0.1333,5.660662634762046,13.034619147409543
10000,0.0005,1.0084,4,0.8136,0.0531,0.1333,5.660662634762046,13.034765894354154
10000,0.0005,1.0084,4,0.8136,0.0531,0.1333,5.660662634762046,13.034788328926178
10000,0.0005,1.0084,4,0.8136,0.0531,0.1333,5.660662634762046,13.034895372593773
10000,0.0005,1.0084,4,0.8136,0.0531,0.1333,5.660662634762046,13.034945242851986
10000,0.0005,1.0084,4,0.8136,0.0531,0.1333,5.660662634762046,13.036943118030312
10000,0.0005,1.0084,4,0.8136,0.0531,0.1333,5.660662634762046,13.037025528697873
10000,0.0005,1.0084,4,0.8136,0.0531,0.1333,5.661143984220827,13.037566691595808
10000,0.0005,1.0084,4,0.8136,0.0531,0.1333,5.661143984220827,13.037637131394721
10000,0.0005,1.0084,4,0.8136,0.0532,0.1332,5.661143984220827,13.038133001837876
10000,0.0005,1.0084,4,0.8136,0.0532,0.1332,5.661143984220827,13.038265769857098
10000,0.0005,1.0084,4,0.8136,0.0532,0.1332,5.661143984220827,13.038301922948152
10000,0.0005,1.0084,4,0.8136,0.0532,0.1332,5.661143984220827,13.038539782666653
10000,0.0005,1.0084,4,0.8136,0.0533,0.1331,5.661143984220827,13.038880484696547
10000,0.0005,1.0084,4,0.8136,0.0533,0.1331,5.661143984220827,13.039133412111536
10000,0.0005,1.0084,4,0.8136,0.0533,0.1331,5.661143984220827,13.039342881612047
10000,0.0005,1.0084,4,0.8135,0.0532,0.1333,5.661143984220827,13.039624749229759
10000,0.0005,1.0084,4,0.8135,0.0532,0.1333,5.661317900828615,13.040732824468492
10000,0.0005,1.0084,4,0.8135,0.0533,0.1332,5.661317900828615,13.042069275519383
10000,0.0005,1.0084,4,0.8135,0.0533,0.1332,5.661317900828615,13.042083907300901
10000,0.0005,1.0084,4,0.8135,0.0533,0.1332,5.661317900828615,13.042207807513526
10000,0.0005,1.0084,4,0.8135,0.0533,0.1332,5.661317900828615,13.042497416010217
10000,0.0005,1.0084,4,0.8135,0.0533,0.1332,5.661317900828615,13.042539627176328
10000,0.0005,1.0084,4,0.8135,0.0533,0.1332,5.661317900828615,13.043086508639387
10000,0.0005,1.0084,4,0.8135,0.0533,0.1332,5.661317900828615,13.043465320433112
10000,0.0005,1.0084,4,0.8135,0.0533,0.1332,5.661317900828615,13.043575035793602
10000,0.0005,1.0084,4,0.8135,0.0533,0.1332,5.661317900828615,13.043599321774314
10000,0.0005,1.0084,4,0.8135,0.0533,0.1332,5.6617995264401895,13.043785299957129
10000,0.0005,1.0084,4,0.8135,0.0533,0.1332,5.6617995264401895,13.044751540323844
10000,0.0005,1.0084,4,0.8135,0.0534,0.1331,5.6617995264401895,13.045642194788364
10000,0.0005,1.0084,4,0.8134,0.0533,0.1333,5.6617995264401895,13.045874240402245
10000,0.0005,1.0084,4,0.8134,0.0534,0.1332,5.6617995264401895,13.046233711180006
10000,0.0005,1.0084,4,0.8134,0.0535,0.1331,5.6617995264401895,13.04673220562423
10000,0.0005,1.0084,4,0.8134,0.0536,0.133,5.6617995264401895,13.046782119422799
10000,0.0005,1.0084,4,0.8134,0.0536,0.133,5.6617995264401895,13.047190497779303
10000,0.0005,1.0084,4,0.8134,0.0536,0.133,5.6617995264401895,13.047403404294739
10000,0.0005,1.0084,4,0.8134,0.0536,0.133,5.6617995264401895,13.047752114213209
10000,0.0005,1.0084,4,0.8134,0.0536,0.133,5.661621479336727,13.04787126015953
10000,0.0005,1.0084,4,0.8133,0.0535,0.1332,5.661621479336727,13.048005935441141
10000,0.0005,1.0084,4,0.8132,0.0534,0.1334,5.661621479336727,13.048180172816906
10000,0.0005,1.0084,4,0.8131,0.0533,0.1336,5.661621479336727,13.048653221241947
10000,0.0005,1.0084,4,0.813,0.0532,0.1338,5.661621479336727,13.04873754644694
10000,0.0005,1.0084,4,0.813,0.0533,0.1337,5.661621479336727,13.048759784055896
10000,0.0005,1.0084,4,0.813,0.0533,0.1337,5.661621479336727,13.04886158825902
10000,0.0005,1.0084,4,0.813,0.0533,0.1337,5.661621479336727,13.049404509817732
10000,0.0005,1.0084,4,0.813,0.0533,0.1337,5.661621479336727,13.049747535763453
10000,0.0005,1.0084,4,0.813,0.0533,0.1337,5.661621479336727,13.04988230720481
10000,0.0005,1.0084,4,0.813,0.0534,0.1336,5.661927330173781,13.050172948318753
10000,0.0005,1.0084,4,0.813,0.0534,0.1336,5.661927330173781,13.050295666120373
10000,0.0005,1.0084,4,0.8129,0.0533,0.1338,5.661927330173781,13.050561985586114
10000,0.0005,1.0084,4,0.8128,0.0532,0.134,5.661927330173781,13.050571755933188
10000,0.0005,1.0084,4,0.8128,0.0532,0.134,5.661927330173781,13.050676309133449
10000,0.0005,1.0084,4,0.8128,0.0532,0.134,5.661927330173781,13.050888616502952
10000,0.0005,1.0084,4,0.8128,0.0532,0.134,5.661927330173781,13.051251325189682
10000,0.0005,1.0084,4,0.8128,0.0533,0.1339,5.661927330173781,13.051367578046415
10000,0.0005,1.0084,4,0.8128,0.0534,0.1338,5.661927330173781,13.051433531322894
10000,0.0005,1.0084,4,0.8128,0.0534,0.1338,5.661927330173781,13.052027153833723
10000,0.0005,1.0084,4,0.8128,0.0534,0.1338,5.661969976297334,13.052384405863194
10000,0.0005,1.0084,4,0.8128,0.0534,0.1338,5.661969976297334,13.052508845563018
10000,0.0005,1.0084,4,0.8128,0.0534,0.1338,5.661969976297334,13.052517522287456
10000,0.0005,1.0084,4,0.8128,0.0534,0.1338,5.661969976297334,13.052547580239986
10000,0.0005,1.0084,4,0.8128,0.0534,0.1338,5.661969976297334,13.05275296654717
10000,0.0005,1.0084,4,0.8128,0.0534,0.1338,5.661969976297334,13.053141850455845
10000,0.0005,1.0084,4,0.8128,0.0534,0.1338,5.661969976297334,13.053481418069397
10000,0.0005,1.0084,4,0.8128,0.0535,0.1337,5.661969976297334,13.054409627747289
10000,0.0005,1.0084,4,0.8128,0.0535,0.1337,5.661969976297334,13.054513988466763
10000,0.0005,1.0084,4,0.8128,0.0535,0.1337,5.661969976297334,13.054952712055659
10000,0.0005,1.0084,4,0.8127,0.0534,0.1339,5.662715659159696,13.055004182802696
10000,0.0005,1.0084,4,0.8127,0.0535,0.1338,5.662715659159696,13.056008632808418
10000,0.0005,1.0084,4,0.8127,0.0535,0.1338,5.662715659159696,13.056824949631261
10000,0.0005,1.0084,4,0.8126,0.0534,0.134,5.662715659159696,13.057274168971041
10000,0.0005,1.0084,4,0.8126,0.0534,0.134,5.662715659159696,13.057310447729856
10000,0.0005,1.0084,4,0.8126,0.0534,0.134,5.662715659159696,13.057812445576538
10000,0.0005,1.0084,4,0.8126,0.0535,0.1339,5.662715659159696,13.058209472837634
10000,0.0005,1.0084,4,0.8126,0.0535,0.1339,5.662715659159696,13.058719298068214
10000,0.0005,1.0084,4,0.8126,0.0535,0.1339,5.662715659159696,13.05967444253484
10000,0.0005,1.0084,4,0.8126,0.0535,0.1339,5.662715659159696,13.060645715415163
10000,0.0005,1.0084,4,0.8126,0.0535,0.1339,5.66341720458435,13.060662259037088
10000,0.0005,1.0084,4,0.8125,0.0534,0.1341,5.66341720458435,13.060681875476984
10000,0.0005,1.0084,4,0.8124,0.0533,0.1343,5.66341720458435,13.060867640617454
10000,0.0005,1.0084,4,0.8124,0.0533,0.1343,5.66341720458435,13.06127271287123
10000,0.0005,1.0084,4,0.8124,0.0533,0.1343,5.66341720458435,13.061273344917755
10000,0.0005,1.0084,4,0.8124,0.0533,0.1343,5.66341720458435,13.061553670578578
10000,0.0005,1.0084,4,0.8124,0.0533,0.1343,5.66341720458435,13.061615471875157
10000,0.0005,1.0084,4,0.8124,0.0534,0.1342,5.66341720458435,13.062525206415957
10000,0.0005,1.0084,4,0.8123,0.0533,0.1344,5.66341720458435,13.062934208177037
10000,0.0005,1.0084,4,0.8123,0.0533,0.1344,5.66341720458435,13.0630434608393
