n,p,lambda,rho,s,i,r,t,mu
10000,0.0005,1.25,4,9638,146,216,6.411251777919805,5.024896265560592
10000,0.0005,1.25,4,9638,146,216,6.412168368203948,5.024896265560592
10000,0.0005,1.25,4,9638,145,217,6.413089390538739,5.024896265560592
10000,0.0005,1.25,4,9638,145,217,6.414015745332626,5.024896265560592
10000,0.0005,1.25,4,9637,146,217,6.414946627343331,5.024896265560592
10000,0.0005,1.25,4,9637,146,217,6.415858828027481,5.024896265560592
10000,0.0005,1.25,4,9637,146,217,6.416775418311624,5.025422849434486
10000,0.0005,1.25,4,9637,145,218,6.417696440646416,5.025422849434486
10000,0.0005,1.25,4,9637,144,219,6.418618312045355,5.025422849434486
10000,0.0005,1.25,4,9636,145,219,6.419541034075344,5.025422849434486
10000,0.0005,1.25,4,9636,145,219,6.420445397629493,5.025422849434486
10000,0.0005,1.25,4,9636,145,219,6.421354075503187,5.025422849434486
10000,0.0005,1.25,4,9636,145,219,6.42226710905717,5.025422849434486
10000,0.0005,1.25,4,9635,146,219,6.423184540249831,5.025422849434486
10000,0.0005,1.25,4,9635,146,219,6.424096740933981,5.025422849434486
10000,0.0005,1.25,4,9634,147,219,6.425013331218124,5.025422849434486
10000,0.0005,1.25,4,9634,147,219,6.42591180381471,5.025949761262042
10000,0.0005,1.25,4,9634,147,219,6.426814534575261,5.025949761262042
10000,0.0005,1.25,4,9634,147,219,6.427721564053718,5.025949761262042
10000,0.0005,1.25,4,9634,147,219,6.42863293338614,5.025949761262042
10000,0.0005,1.25,4,9634,146,220,6.429548684301891,5.025949761262042
10000,0.0005,1.25,4,9633,147,220,6.430465274586034,5.025949761262042
10000,0.0005,1.25,4,9633,147,220,6.431359529001415,5.025949761262042
10000,0.0005,1.25,4,9633,147,220,6.432258001598001,5.025949761262042
10000,0.0005,1.25,4,9633,147,220,6.433160732358552,5.025949761262042
10000,0.0005,1.25,4,9633,146,221,6.434067761837009,5.025949761262042
10000,0.0005,1.25,4,9633,146,221,6.434975614764835,5.026471504204354
10000,0.0005,1.25,4,9633,146,221,6.435887815448986,5.026471504204354
10000,0.0005,1.25,4,9633,145,222,6.436804405733128,5.026471504204354
10000,0.0005,1.25,4,9632,146,222,6.437721836925789,5.026471504204354
10000,0.0005,1.25,4,9632,146,222,6.438625383345486,5.026471504204354
10000,0.0005,1.25,4,9632,146,222,6.439533236273312,5.026471504204354
10000,0.0005,1.25,4,9631,147,222,6.440445436957463,5.026471504204354
10000,0.0005,1.25,4,9631,147,222,6.441331372727119,5.026471504204354
10000,0.0005,1.25,4,9630,148,222,6.44222144838355,5.026471504204354
10000,0.0005,1.25,4,9629,149,222,6.443082589395391,5.026471504204354
10000,0.0005,1.25,4,9629,149,222,6.443939120444641,5.026482500779474
10000,0.0005,1.25,4,9629,148,223,6.444799520530681,5.026482500779474
10000,0.0005,1.25,4,9629,148,223,6.445664572433795,5.026482500779474
10000,0.0005,1.25,4,9629,148,223,6.446533570913048,5.026482500779474
10000,0.0005,1.25,4,9629,148,223,6.447406552143952,5.026482500779474
10000,0.0005,1.25,4,9629,148,223,6.448283552801702,5.026482500779474
10000,0.0005,1.25,4,9628,149,223,6.449164610070425,5.026482500779474
10000,0.0005,1.25,4,9627,150,223,6.450032854046983,5.026482500779474
10000,0.0005,1.25,4,9626,151,223,6.450881030467678,5.026482500779474
10000,0.0005,1.25,4,9626,151,223,6.451721013668014,5.026482500779474
10000,0.0005,1.25,4,9626,151,223,6.4525647175279595,5.026802410139259
10000,0.0005,1.25,4,9626,151,223,6.453412175155078,5.026802410139259
10000,0.0005,1.25,4,9625,152,223,6.454263420100811,5.026802410139259
10000,0.0005,1.25,4,9624,153,223,6.455099016507747,5.026802410139259
10000,0.0005,1.25,4,9623,154,223,6.4559230791365065,5.026802410139259
10000,0.0005,1.25,4,9623,153,224,6.4567156291662275,5.026802410139259
10000,0.0005,1.25,4,9623,152,225,6.457512124586379,5.026802410139259
10000,0.0005,1.25,4,9622,153,225,6.458319389974875,5.026802410139259
10000,0.0005,1.25,4,9622,153,225,6.459115885395026,5.026802410139259
10000,0.0005,1.25,4,9622,153,225,6.45991572542702,5.026802410139259
10000,0.0005,1.25,4,9622,153,225,6.460718938278426,5.026397838287771
10000,0.0005,1.25,4,9622,153,225,6.461525552515167,5.026397838287771
10000,0.0005,1.25,4,9622,153,225,6.462335597067617,5.026397838287771
10000,0.0005,1.25,4,9622,153,225,6.463149101236826,5.026397838287771
10000,0.0005,1.25,4,9622,153,225,6.463962605406034,5.026397838287771
10000,0.0005,1.25,4,9621,154,225,6.464779598870087,5.026397838287771
10000,0.0005,1.25,4,9621,153,226,6.465592441788193,5.026397838287771
10000,0.0005,1.25,4,9621,152,227,6.466412954608706,5.026397838287771
10000,0.0005,1.25,4,9621,151,228,6.467244901364114,5.026397838287771
10000,0.0005,1.25,4,9621,151,228,6.468081196576324,5.026397838287771
10000,0.0005,1.25,4,9620,152,228,6.46892117977666,5.027024217856408
10000,0.0005,1.25,4,9620,152,228,6.469742366391318,5.027024217856408
10000,0.0005,1.25,4,9620,152,228,6.47056710865936,5.027024217856408
10000,0.0005,1.25,4,9619,153,228,6.471395437505912,5.027024217856408
10000,0.0005,1.25,4,9619,152,229,6.4722124309699645,5.027024217856408
10000,0.0005,1.25,4,9619,152,229,6.473037173238006,5.027024217856408
10000,0.0005,1.25,4,9618,153,229,6.473861915506047,5.027024217856408
10000,0.0005,1.25,4,9617,154,229,6.474671960058497,5.027024217856408
10000,0.0005,1.25,4,9617,154,229,6.4754711608576985,5.027024217856408
10000,0.0005,1.25,4,9617,154,229,6.476273729075997,5.027024217856408
10000,0.0005,1.25,4,9616,155,229,6.477079693210593,5.027139440574424
10000,0.0005,1.25,4,9615,156,229,6.477878255797935,5.027139440574424
10000,0.0005,1.25,4,9615,156,229,6.478656617346875,5.027139440574424
10000,0.0005,1.25,4,9615,155,230,6.479438172641912,5.027139440574424
10000,0.0005,1.25,4,9615,155,230,6.48022356435603,5.027139440574424
10000,0.0005,1.25,4,9615,154,231,6.481012207889153,5.027139440574424
10000,0.0005,1.25,4,9615,154,231,6.481801473871789,5.027139440574424
10000,0.0005,1.25,4,9615,154,231,6.48259402390151,5.027139440574424
10000,0.0005,1.25,4,9615,154,231,6.483389885421605,5.027139440574424
10000,0.0005,1.25,4,9615,154,231,6.484189086220806,5.027139440574424
10000,0.0005,1.25,4,9614,155,231,6.484991654439105,5.027561102444022
10000,0.0005,1.25,4,9614,154,232,6.48578357683071,5.027561102444022
10000,0.0005,1.25,4,9614,153,233,6.486582777629911,5.027561102444022
10000,0.0005,1.25,4,9614,153,233,6.487389391866652,5.027561102444022
10000,0.0005,1.25,4,9614,152,234,6.4881994364191025,5.027561102444022
10000,0.0005,1.25,4,9614,152,234,6.489017097907246,5.027561102444022
10000,0.0005,1.25,4,9614,151,235,6.4898382845219045,5.027561102444022
10000,0.0005,1.25,4,9614,151,235,6.490670923989015,5.027561102444022
10000,0.0005,1.25,4,9613,152,235,6.491507219201225,5.027561102444022
10000,0.0005,1.25,4,9612,153,235,6.492339165956633,5.027561102444022
10000,0.0005,1.25,4,9612,152,236,6.493163228585392,5.028193924261273
10000,0.0005,1.25,4,9612,151,237,6.493987970853434,5.028193924261273
10000,0.0005,1.25,4,9612,151,237,6.494813393882736,5.028193924261273
10000,0.0005,1.25,4,9612,151,237,6.495642409426777,5.028193924261273
10000,0.0005,1.25,4,9612,150,238,6.496475048893887,5.028193924261273
10000,0.0005,1.25,4,9611,151,238,6.497315738259167,5.028193924261273
10000,0.0005,1.25,4,9611,150,239,6.498141161288469,5.028193924261273
10000,0.0005,1.25,4,9611,149,240,6.498967266203794,5.028193924261273
10000,0.0005,1.25,4,9611,148,241,6.49979405413269,5.028193924261273
10000,0.0005,1.25,4,9610,149,241,6.500636159395848,5.028193924261273
10000,0.0005,1.25,4,9610,149,241,6.501473855730926,5.028407908428771
10000,0.0005,1.25,4,9609,150,241,6.5023152524494785,5.028407908428771
10000,0.0005,1.25,4,9609,149,242,6.503148585782812,5.028407908428771
10000,0.0005,1.25,4,9609,148,243,6.50398628211789,5.028407908428771
10000,0.0005,1.25,4,9609,148,243,6.504824680776452,5.028407908428771
10000,0.0005,1.25,4,9609,148,243,6.50566678603961,5.028407908428771
10000,0.0005,1.25,4,9609,148,243,6.506512630827092,5.028407908428771
10000,0.0005,1.25,4,9609,148,243,6.507362248499139,5.028407908428771
10000,0.0005,1.25,4,9609,147,244,6.508215672864405,5.028407908428771
10000,0.0005,1.25,4,9609,147,244,6.509073673722406,5.028407908428771
10000,0.0005,1.25,4,9609,147,244,6.50993555693723,5.029139348527508
10000,0.0005,1.25,4,9609,147,244,6.510801357803031,5.029139348527508
10000,0.0005,1.25,4,9609,147,244,6.511671112097442,5.029139348527508
10000,0.0005,1.25,4,9609,147,244,6.512544856090452,5.029139348527508
10000,0.0005,1.25,4,9609,146,245,6.513422626553476,5.029139348527508
10000,0.0005,1.25,4,9609,146,245,6.514301168174385,5.029139348527508
10000,0.0005,1.25,4,9609,146,245,6.515183780707483,5.029139348527508
10000,0.0005,1.25,4,9609,146,245,6.5160705020553,5.029139348527508
10000,0.0005,1.25,4,9609,145,246,6.516961370652181,5.029139348527508
10000,0.0005,1.25,4,9609,144,247,6.517853033603585,5.029139348527508
10000,0.0005,1.25,4,9609,144,247,6.518745492327369,5.029867832240694
10000,0.0005,1.25,4,9609,143,248,6.519637951051153,5.029867832240694
10000,0.0005,1.25,4,9608,144,248,6.520531206968974,5.029867832240694
10000,0.0005,1.25,4,9608,143,249,6.52141538026694,5.029867832240694
10000,0.0005,1.25,4,9608,143,249,6.522330084131564,5.029867832240694
10000,0.0005,1.25,4,9608,143,249,6.523249201778623,5.029867832240694
10000,0.0005,1.25,4,9608,143,249,6.524172776010902,5.029867832240694
10000,0.0005,1.25,4,9608,142,250,6.525100850256842,5.029867832240694
10000,0.0005,1.25,4,9608,142,250,6.526029786624701,5.029867832240694
10000,0.0005,1.25,4,9608,141,251,6.5269632755395195,5.029867832240694
10000,0.0005,1.25,4,9608,140,252,6.5278976366700965,5.030391340549276
10000,0.0005,1.25,4,9608,140,252,6.528832871647885,5.030391340549276
10000,0.0005,1.25,4,9608,140,252,6.529772721271945,5.030391340549276
10000,0.0005,1.25,4,9608,140,252,6.530717231307364,5.030391340549276
10000,0.0005,1.25,4,9608,140,252,6.531666448203424,5.030391340549276
10000,0.0005,1.25,4,9608,139,253,6.532620419107311,5.030391340549276
10000,0.0005,1.25,4,9608,139,253,6.533580112005584,5.030391340549276
10000,0.0005,1.25,4,9608,139,253,6.534544664694275,5.030391340549276
10000,0.0005,1.25,4,9608,139,253,6.5355141266428936,5.030391340549276
10000,0.0005,1.25,4,9608,139,253,6.5364885480801656,5.030391340549276
10000,0.0005,1.25,4,9607,140,253,6.537467980009646,5.031223980016386
10000,0.0005,1.25,4,9606,141,253,6.5384267527805,5.031223980016386
10000,0.0005,1.25,4,9605,142,253,6.53936571991665,5.031223980016386
10000,0.0005,1.25,4,9605,142,253,6.540285683118122,5.031223980016386
10000,0.0005,1.25,4,9605,142,253,6.541210111128291,5.031223980016386
10000,0.0005,1.25,4,9605,142,253,6.54213904749615,5.031223980016386
10000,0.0005,1.25,4,9605,142,253,6.5430725364109685,5.031223980016386
10000,0.0005,1.25,4,9604,143,253,6.544010622714908,5.031223980016386
10000,0.0005,1.25,4,9604,143,253,6.544934196947187,5.031223980016386
10000,0.0005,1.25,4,9604,143,253,6.545862271193127,5.031223980016386
10000,0.0005,1.25,4,9604,143,253,6.546794889519077,5.031549354435365
10000,0.0005,1.25,4,9604,143,253,6.547732096641852,5.031549354435365
10000,0.0005,1.25,4,9604,143,253,6.548673937941593,5.031549354435365
10000,0.0005,1.25,4,9604,143,253,6.549615779241334,5.031549354435365
10000,0.0005,1.25,4,9604,143,253,6.550562300774699,5.031549354435365
10000,0.0005,1.25,4,9603,144,253,6.551513549288373,5.031549354435365
10000,0.0005,1.25,4,9603,144,253,6.552449878876388,5.031549354435365
10000,0.0005,1.25,4,9602,145,253,6.553390833945783,5.031549354435365
10000,0.0005,1.25,4,9602,144,254,6.554317188739669,5.031549354435365
10000,0.0005,1.25,4,9602,144,254,6.555253518327684,5.031549354435365
10000,0.0005,1.25,4,9602,144,254,6.556194473397079,5.0321807956675695
10000,0.0005,1.25,4,9601,145,254,6.557140099874621,5.0321807956675695
10000,0.0005,1.25,4,9601,145,254,6.558061971273561,5.0321807956675695
10000,0.0005,1.25,4,9600,146,254,6.558988326067447,5.0321807956675695
10000,0.0005,1.25,4,9600,146,254,6.559887606642986,5.0321807956675695
10000,0.0005,1.25,4,9600,146,254,6.5607911530626835,5.0321807956675695
10000,0.0005,1.25,4,9599,147,254,6.561699005990509,5.0321807956675695
10000,0.0005,1.25,4,9599,147,254,6.562576776453533,5.0321807956675695
10000,0.0005,1.25,4,9599,147,254,6.563458610668701,5.0321807956675695
10000,0.0005,1.25,4,9598,148,254,6.564344546438358,5.0321807956675695
10000,0.0005,1.25,4,9597,149,254,6.565225603707081,5.031985830381293
10000,0.0005,1.25,4,9597,149,254,6.566089907942171,5.031985830381293
10000,0.0005,1.25,4,9597,149,254,6.566958151918729,5.031985830381293
10000,0.0005,1.25,4,9596,150,254,6.567830371718118,5.031985830381293
10000,0.0005,1.25,4,9595,151,254,6.568678548138814,5.031985830381293
10000,0.0005,1.25,4,9595,150,255,6.5695148433510235,5.031985830381293
10000,0.0005,1.25,4,9594,151,255,6.570363019771719,5.031985830381293
10000,0.0005,1.25,4,9594,151,255,6.571195659238829,5.031985830381293
10000,0.0005,1.25,4,9594,151,255,6.572031954451039,5.031985830381293
10000,0.0005,1.25,4,9594,150,256,6.572871937651375,5.031985830381293
10000,0.0005,1.25,4,9593,151,256,6.573712627016655,5.031894934334172
10000,0.0005,1.25,4,9593,151,256,6.57453095762222,5.031894934334172
10000,0.0005,1.25,4,9593,150,257,6.575352819138555,5.031894934334172
10000,0.0005,1.25,4,9593,150,257,6.5761753566668295,5.031894934334172
10000,0.0005,1.25,4,9593,150,257,6.577001461582154,5.031894934334172
10000,0.0005,1.25,4,9593,150,257,6.577831164963195,5.031894934334172
10000,0.0005,1.25,4,9593,150,257,6.578664498296528,5.031894934334172
10000,0.0005,1.25,4,9593,149,258,6.579501493483806,5.031894934334172
10000,0.0005,1.25,4,9593,149,258,6.5803391898188845,5.031894934334172
10000,0.0005,1.25,4,9592,150,258,6.581180586537437,5.031894934334172
10000,0.0005,1.25,4,9591,151,258,6.5820066914527615,5.032110091743627
10000,0.0005,1.25,4,9590,152,258,6.582814609045167,5.032110091743627
10000,0.0005,1.25,4,9590,152,258,6.583611739375976,5.032110091743627
10000,0.0005,1.25,4,9590,152,258,6.584412219664149,5.032110091743627
10000,0.0005,1.25,4,9589,153,258,6.585216078185049,5.032110091743627
10000,0.0005,1.25,4,9589,153,258,6.5860059676005305,5.032110091743627
10000,0.0005,1.25,4,9589,153,258,6.586799146264024,5.032110091743627
10000,0.0005,1.25,4,9589,153,258,6.587595641684175,5.032110091743627
10000,0.0005,1.25,4,9589,153,258,6.588395481716169,5.032110091743627
10000,0.0005,1.25,4,9588,154,258,6.589198694567575,5.032110091743627
10000,0.0005,1.25,4,9588,154,258,6.5899814734325455,5.031706299541233
10000,0.0005,1.25,4,9588,154,258,6.59076748247165,5.031706299541233
10000,0.0005,1.25,4,9588,154,258,6.591556748454286,5.031706299541233
10000,0.0005,1.25,4,9588,154,258,6.592349298484007,5.031706299541233
10000,0.0005,1.25,4,9587,155,258,6.593145160004102,5.031706299541233
10000,0.0005,1.25,4,9587,154,259,6.59393055171822,5.031706299541233
10000,0.0005,1.25,4,9587,153,260,6.594719817700856,5.031706299541233
10000,0.0005,1.25,4,9587,153,260,6.595509707116338,5.031706299541233
10000,0.0005,1.25,4,9586,154,260,6.596302885779831,5.031706299541233
10000,0.0005,1.25,4,9586,154,260,6.597088894818936,5.031706299541233
10000,0.0005,1.25,4,9585,155,260,6.597878160801572,5.032443146254821
10000,0.0005,1.25,4,9584,156,260,6.598647687542626,5.032443146254821
10000,0.0005,1.25,4,9584,156,260,6.599383929029834,5.032443146254821
10000,0.0005,1.25,4,9584,156,260,6.600123027329908,5.032443146254821
10000,0.0005,1.25,4,9584,155,261,6.600865004699599,5.032443146254821
10000,0.0005,1.25,4,9584,155,261,6.60160753300849,5.032443146254821
10000,0.0005,1.25,4,9584,155,261,6.60235296722392,5.032443146254821
10000,0.0005,1.25,4,9584,154,262,6.603101330179954,5.032443146254821
10000,0.0005,1.25,4,9584,154,262,6.603850253602534,5.032443146254821
10000,0.0005,1.25,4,9584,154,262,6.604602133301782,5.032443146254821
10000,0.0005,1.25,4,9584,154,262,6.6053569927092175,5.0319282136889445
10000,0.0005,1.25,4,9584,154,262,6.606114855536046,5.0319282136889445
10000,0.0005,1.25,4,9584,153,263,6.606875745777629,5.0319282136889445
10000,0.0005,1.25,4,9584,153,263,6.607637215414027,5.0319282136889445
10000,0.0005,1.25,4,9584,153,263,6.608401741407911,5.0319282136889445
10000,0.0005,1.25,4,9584,153,263,6.609169348393134,5.0319282136889445
10000,0.0005,1.25,4,9583,154,263,6.609940061302575,5.0319282136889445
10000,0.0005,1.25,4,9583,153,264,6.610710180671077,5.0319282136889445
10000,0.0005,1.25,4,9583,153,264,6.611490364014163,5.0319282136889445
10000,0.0005,1.25,4,9582,154,264,6.612273756101903,5.0319282136889445
10000,0.0005,1.25,4,9582,154,264,6.6130533312334565,5.0329785013564345
10000,0.0005,1.25,4,9581,155,264,6.613836110098427,5.0329785013564345
10000,0.0005,1.25,4,9581,155,264,6.614605636839482,5.0329785013564345
10000,0.0005,1.25,4,9581,155,264,6.615378285091365,5.0329785013564345
10000,0.0005,1.25,4,9581,155,264,6.616154080281436,5.0329785013564345
10000,0.0005,1.25,4,9581,155,264,6.616933048149011,5.0329785013564345
10000,0.0005,1.25,4,9581,155,264,6.617715214750498,5.0329785013564345
10000,0.0005,1.25,4,9581,155,264,6.6185006064646155,5.0329785013564345
10000,0.0005,1.25,4,9581,154,265,6.619289249997738,5.0329785013564345
10000,0.0005,1.25,4,9581,154,265,6.620078515980374,5.0329785013564345
10000,0.0005,1.25,4,9581,153,266,6.620871066010095,5.03371255610094
10000,0.0005,1.25,4,9581,153,266,6.621664244673589,5.03371255610094
10000,0.0005,1.25,4,9581,153,266,6.62246074009374,5.03371255610094
10000,0.0005,1.25,4,9581,153,266,6.623260580125734,5.03371255610094
10000,0.0005,1.25,4,9581,153,266,6.6240637929771395,5.03371255610094
10000,0.0005,1.25,4,9580,154,266,6.624870407213881,5.03371255610094
10000,0.0005,1.25,4,9580,153,267,6.625659673196517,5.03371255610094
10000,0.0005,1.25,4,9580,152,268,6.626456168616668,5.03371255610094
10000,0.0005,1.25,4,9580,152,268,6.627253298947477,5.03371255610094
10000,0.0005,1.25,4,9580,152,268,6.62805377923565,5.03371255610094
10000,0.0005,1.25,4,9580,152,268,6.62885763775655,5.034133611691636
10000,0.0005,1.25,4,9580,152,268,6.629664903145046,5.034133611691636
10000,0.0005,1.25,4,9579,153,268,6.630475604401632,5.034133611691636
10000,0.0005,1.25,4,9579,152,269,6.631285648954083,5.034133611691636
10000,0.0005,1.25,4,9579,152,269,6.632099815451131,5.034133611691636
10000,0.0005,1.25,4,9579,151,270,6.632917476939275,5.034133611691636
10000,0.0005,1.25,4,9579,151,270,6.63373580754484,5.034133611691636
10000,0.0005,1.25,4,9579,151,270,6.6345576690611745,5.034133611691636
10000,0.0005,1.25,4,9579,151,270,6.635383092090477,5.034133611691636
10000,0.0005,1.25,4,9578,152,270,6.636212107634518,5.034133611691636
10000,0.0005,1.25,4,9578,152,270,6.637026274131566,5.034975986636328
10000,0.0005,1.25,4,9578,152,270,6.63784393561971,5.034975986636328
10000,0.0005,1.25,4,9577,153,270,6.638665122234368,5.034975986636328
10000,0.0005,1.25,4,9576,154,270,6.6394786264035766,5.034975986636328
10000,0.0005,1.25,4,9575,155,270,6.640288015314948,5.034975986636328
10000,0.0005,1.25,4,9574,156,270,6.641083243943179,5.034975986636328
10000,0.0005,1.25,4,9574,156,270,6.641868019301232,5.034975986636328
10000,0.0005,1.25,4,9573,157,270,6.64265604136585,5.034975986636328
10000,0.0005,1.25,4,9572,158,270,6.643421298683623,5.034975986636328
10000,0.0005,1.25,4,9572,158,270,6.644167985261931,5.034975986636328
10000,0.0005,1.25,4,9572,158,270,6.644917610449338,5.034893439197593
10000,0.0005,1.25,4,9572,158,270,6.645670197467211,5.034893439197593
10000,0.0005,1.25,4,9571,159,270,6.646425769813264,5.034893439197593
10000,0.0005,1.25,4,9571,158,271,6.64715756637382,5.034893439197593
10000,0.0005,1.25,4,9570,159,271,6.647916147826503,5.034893439197593
10000,0.0005,1.25,4,9570,159,271,6.648665211496915,5.034893439197593
10000,0.0005,1.25,4,9570,159,271,6.649417232553505,5.034893439197593
10000,0.0005,1.25,4,9570,159,271,6.65017223444101,5.034893439197593
10000,0.0005,1.25,4,9570,159,271,6.6509302408840645,5.034893439197593
10000,0.0005,1.25,4,9570,159,271,6.651691275891674,5.034893439197593
10000,0.0005,1.25,4,9570,158,272,6.65245536376178,5.035109717868196
10000,0.0005,1.25,4,9570,158,272,6.653232515500656,5.035109717868196
10000,0.0005,1.25,4,9570,158,272,6.65401285104494,5.035109717868196
10000,0.0005,1.25,4,9570,158,272,6.654796396588525,5.035109717868196
10000,0.0005,1.25,4,9570,158,272,6.655583178649894,5.035109717868196
10000,0.0005,1.25,4,9570,158,272,6.656373224077506,5.035109717868196
10000,0.0005,1.25,4,9569,159,272,6.657166560055293,5.035109717868196
10000,0.0005,1.25,4,9568,160,272,6.657936827723308,5.035109717868196
10000,0.0005,1.25,4,9567,161,272,6.658688283669203,5.035109717868196
10000,0.0005,1.25,4,9567,161,272,6.6594162181550995,5.035109717868196
10000,0.0005,1.25,4,9567,161,272,6.660146945228537,5.034389045677699
10000,0.0005,1.25,4,9566,162,272,6.660880486398535,5.034389045677699
10000,0.0005,1.25,4,9565,163,272,6.6616078913812595,5.034389045677699
10000,0.0005,1.25,4,9564,164,272,6.662321158143029,5.034389045677699
10000,0.0005,1.25,4,9564,164,272,6.663026003958007,5.034389045677699
10000,0.0005,1.25,4,9564,163,273,6.66373346770049,5.034389045677699
10000,0.0005,1.25,4,9564,163,273,6.664446734462259,5.034389045677699
10000,0.0005,1.25,4,9564,163,273,6.6651626821980745,5.034389045677699
10000,0.0005,1.25,4,9564,163,273,6.665881331138067,5.034389045677699
10000,0.0005,1.25,4,9564,163,273,6.666602701742215,5.034389045677699
10000,0.0005,1.25,4,9563,164,273,6.667326814703837,5.034922626516118
10000,0.0005,1.25,4,9563,164,273,6.668031660518815,5.034922626516118
10000,0.0005,1.25,4,9563,163,274,6.668739124261298,5.034922626516118
10000,0.0005,1.25,4,9563,162,275,6.669447088863068,5.034922626516118
10000,0.0005,1.25,4,9563,161,276,6.6701555550338085,5.034922626516118
10000,0.0005,1.25,4,9562,162,276,6.670869840748094,5.034922626516118
10000,0.0005,1.25,4,9562,161,277,6.671573075628544,5.034922626516118
10000,0.0005,1.25,4,9562,161,277,6.672279415024624,5.034922626516118
10000,0.0005,1.25,4,9562,161,277,6.672988383475528,5.034922626516118
10000,0.0005,1.25,4,9562,161,277,6.673700000625502,5.034922626516118
10000,0.0005,1.25,4,9561,162,277,6.674414286339787,5.034825350344886
10000,0.0005,1.25,4,9560,163,277,6.675117521220237,5.034825350344886
10000,0.0005,1.25,4,9559,164,277,6.6758075332954485,5.034825350344886
10000,0.0005,1.25,4,9559,164,277,6.6764921131345725,5.034825350344886
10000,0.0005,1.25,4,9559,164,277,6.677179162258585,5.034825350344886
10000,0.0005,1.25,4,9559,163,278,6.677868698545432,5.034825350344886
10000,0.0005,1.25,4,9559,163,278,6.678558710620644,5.034825350344886
10000,0.0005,1.25,4,9559,163,278,6.679251231396267,5.034825350344886
10000,0.0005,1.25,4,9559,163,278,6.679946279180802,5.034825350344886
10000,0.0005,1.25,4,9559,163,278,6.680643872483906,5.034825350344886
10000,0.0005,1.25,4,9559,162,279,6.681344030019352,5.035254733758709
10000,0.0005,1.25,4,9559,162,279,6.682055141130463,5.035254733758709
10000,0.0005,1.25,4,9559,162,279,6.6827689170048385,5.035254733758709
10000,0.0005,1.25,4,9559,162,279,6.683485377689059,5.035254733758709
10000,0.0005,1.25,4,9559,162,279,6.684201838373279,5.035254733758709
10000,0.0005,1.25,4,9559,161,280,6.684921004140988,5.035254733758709
10000,0.0005,1.25,4,9559,161,280,6.685657381166025,5.035254733758709
10000,0.0005,1.25,4,9559,161,280,6.686396616057912,5.035254733758709
10000,0.0005,1.25,4,9559,161,280,6.687138731085741,5.035254733758709
10000,0.0005,1.25,4,9559,161,280,6.687883748779911,5.035254733758709
10000,0.0005,1.25,4,9559,161,280,6.688631691936231,5.035882414478449
10000,0.0005,1.25,4,9558,162,280,6.689382583620105,5.035882414478449
10000,0.0005,1.25,4,9558,162,280,6.690124148321625,5.035882414478449
10000,0.0005,1.25,4,9558,162,280,6.690868611377646,5.035882414478449
10000,0.0005,1.25,4,9557,163,280,6.691615995533102,5.035882414478449
10000,0.0005,1.25,4,9556,164,280,6.692354139102026,5.035882414478449
10000,0.0005,1.25,4,9556,164,280,6.693088892959484,5.035882414478449
10000,0.0005,1.25,4,9556,164,280,6.693826492074365,5.035882414478449
10000,0.0005,1.25,4,9556,164,280,6.694566958568256,5.035882414478449
10000,0.0005,1.25,4,9555,165,280,6.69531031482174,5.035882414478449
10000,0.0005,1.25,4,9555,164,281,6.696041709957963,5.036630036629982
10000,0.0005,1.25,4,9554,165,281,6.696776463815421,5.036630036629982
10000,0.0005,1.25,4,9554,165,281,6.697494081325288,5.036630036629982
10000,0.0005,1.25,4,9553,166,281,6.69821441267771,5.036630036629982
10000,0.0005,1.25,4,9553,166,281,6.698918266276161,5.036630036629982
10000,0.0005,1.25,4,9552,167,281,6.699624730423106,5.036630036629982
10000,0.0005,1.25,4,9552,166,282,6.70032808896012,5.036630036629982
10000,0.0005,1.25,4,9551,167,282,6.701031942558571,5.036630036629982
10000,0.0005,1.25,4,9551,167,282,6.701722550293378,5.036630036629982
10000,0.0005,1.25,4,9550,168,282,6.702415671069674,5.036630036629982
10000,0.0005,1.25,4,9550,168,282,6.703098381429804,5.036230366491851
10000,0.0005,1.25,4,9549,169,282,6.703783547582596,5.036230366491851
10000,0.0005,1.25,4,9548,170,282,6.704460939623239,5.036230366491851
10000,0.0005,1.25,4,9548,170,282,6.705130731987606,5.036230366491851
10000,0.0005,1.25,4,9548,170,282,6.705802887927784,5.036230366491851
10000,0.0005,1.25,4,9548,170,282,6.706477424184108,5.036230366491851
10000,0.0005,1.25,4,9548,170,282,6.7071543576753925,5.036230366491851
10000,0.0005,1.25,4,9548,170,282,6.707833705501479,5.036230366491851
10000,0.0005,1.25,4,9548,170,282,6.7085154849458295,5.036230366491851
10000,0.0005,1.25,4,9548,170,282,6.709199713478159,5.036230366491851
10000,0.0005,1.25,4,9548,169,283,6.7098864087571295,5.036866359447098
10000,0.0005,1.25,4,9548,169,283,6.71057357591054,5.036866359447098
10000,0.0005,1.25,4,9548,169,283,6.711263231082953,5.036866359447098
10000,0.0005,1.25,4,9548,169,283,6.71195539235653,5.036866359447098
10000,0.0005,1.25,4,9548,169,283,6.712650078011271,5.036866359447098
10000,0.0005,1.25,4,9548,169,283,6.7133473065279174,5.036866359447098
10000,0.0005,1.25,4,9548,169,283,6.714047096590899,5.036866359447098
10000,0.0005,1.25,4,9548,168,284,6.7147494670913375,5.036866359447098
10000,0.0005,1.25,4,9548,168,284,6.715452331262837,5.036866359447098
