S,I,R,mu,t
0.18903003188426076,0.34901406518059686,0.46195590293514244,5.72667647905353,3.52
0.18807863610094874,0.346475320312103,0.4654460435869484,5.72694624261641,3.53
0.1871584973430649,0.34393070586686575,0.4689107967900694,5.72720583028032,3.54
0.18626862884274553,0.3413812673085164,0.47235010384873805,5.727455649957348,3.55
0.18540807337262682,0.33882801010554997,0.47576391652182326,5.727696091688542,3.56
0.18457590247375258,0.3362719009033687,0.4791521966228788,5.727927528493158,3.57
0.18377121569175098,0.3337138686763366,0.48251491563191246,5.728150317176653,3.58
0.1829931398226421,0.33115480585868223,0.4858520543186758,5.728364799099203,3.59
0.18224082816944537,0.32859556945329205,0.48916360237726264,5.728571300906518,3.6
0.18151345981058337,0.32603698211762117,0.4924495580717955,5.728770135224673,3.61
0.18081023888091585,0.32347983322611246,0.49570992789297175,5.728961601320606,3.62
0.18013039386610183,0.3209248799086653,0.4989447262252329,5.729145985729901,3.63
0.17947317691085296,0.3183728480648275,0.5021539750243195,5.729323562853408,3.64
0.1788378631415302,0.315824433353502,0.5053377035049678,5.729494595524182,3.65
0.17822375000343224,0.31328030215806485,0.5084959478385028,5.729659335546199,3.66
0.1776301566130315,0.310741092526885,0.5116287508600834,5.72981802420622,3.67
0.17705642312533007,0.3082074150893176,0.5147361617853523,5.729970892760131,3.68
0.17650191011644084,0.3056798539473136,0.5178182359362454,5.730118162895027,3.69
0.17596599798142812,0.3031589675428532,0.5208750344757186,5.730260047168254,3.7
0.17544808634739054,0.30064528950146224,0.5239066241511472,5.730396749424578,3.71
0.1749475935017183,0.2981393294521199,0.5269130770461617,5.730528465192584,3.72
0.17446395583541255,0.2956415738239045,0.5298944703406829,5.730655382061354,3.73
0.17399662730131968,0.2931524866197583,0.532850886078922,5.730777680038453,3.74
0.1735450788870993,0.29067251016778106,0.5357824109451196,5.730895531890159,3.75
0.17310879810271862,0.2882020658504839,0.5386891360467974,5.7310091034648725,3.76
0.1726872884822415,0.2857415548124562,0.5415711567053022,5.731118554000557,3.77
0.17228006909966276,0.28329135864691035,0.5444285722534268,5.731224036417049,3.78
0.17188667409852115,0.2808518400615829,0.5472614858398959,5.731325697594019,3.79
0.17150665223501144,0.2784233435244768,0.5500700042405117,5.731423678635324,3.8
0.17113956643430694,0.2760061958899365,0.5528542376757564,5.731518115120467,3.81
0.17078499335979494,0.27360070700554917,0.5556142996346558,5.731609137343829,3.82
0.1704425229949216,0.27120717030036695,0.5583503067047113,5.731696870542316,3.83
0.17011175823734193,0.2688258633549431,0.5610623784077149,5.7317814351120155,3.84
0.16979231450506227,0.26645704845367324,0.5637506370412644,5.7318629468144495,3.85
0.169483819354271,0.26410097311992775,0.5664152075258011,5.731941516972949,3.86
0.1691859121085437,0.26175787063445577,0.5690562172570004,5.732017252659678,3.87
0.16889824349911964,0.2594279605375353,0.571673795963345,5.732090256873784,3.88
0.16862047531594257,0.25711144911533695,0.5742680755687203,5.732160628711142,3.89
0.16835228006916717,0.254808529870959,0.5768391900598736,5.732228463526125,3.9
0.16809334066083265,0.25251938398058393,0.5793872753585833,5.732293853085815,3.91
0.16784335006641257,0.2502441807351982,0.5819124691983891,5.7323568857170395,3.92
0.1676020110259541,0.24798307796830474,0.5844149110057411,5.732417646446618,3.93
0.1673690357445258,0.24573622247004998,0.5868947417854241,5.732476217135148,3.94
0.16714414560169857,0.24350375038817668,0.5893521040101246,5.732532676604678,3.95
0.16692707086979125,0.24128578761620226,0.5917871415140064,5.732587100760573,3.96
0.16671755044061817,0.23908245016921334,0.5941999993901684,5.732639562707867,3.97
0.16651533156048356,0.2368938445476558,0.5965908238918605,5.73269013286239,3.98
0.16632016957317286,0.2347200680894899,0.598959762337337,5.732738879056928,3.99
0.16613182767069892,0.232561209311069,0.6013069630182319,5.732785866642664,4.0
0.16595007665156677,0.2304173482370904,0.6036325751113426,5.732831158586149,4.01
0.16577469468632916,0.22828855671995715,0.6059367485937135,5.732874815562011,4.02
0.16560546709020837,0.22617489874887833,0.6082196341609131,5.73291689604163,4.03
0.16544218610257108,0.22407643074902692,0.6104813831484018,5.732957456377966,4.04
0.16528465067304374,0.22199320187106394,0.612722147455892,5.732996550886741,4.05
0.1651326662540691,0.21992525427132795,0.6149420794746027,5.733034231924138,4.06
0.16498604459970367,0.21787262338298008,0.6171413320173159,5.733070549961211,4.07
0.164844603570468,0.2158353381783859,0.6193200582511458,5.733105553655148,4.08
0.1647081669440644,0.21381342142300566,0.6214784116329296,5.733139289917536,4.09
0.1645765642317824,0.21180688992105767,0.6236165458471598,5.733171803979793,4.1
0.1644496305004207,0.20981575475320882,0.6257346147463703,5.733203139455882,4.11
0.16432720619955665,0.2078400215065407,0.6278327722939023,5.733233338402444,4.12
0.1642091369940022,0.20587969049702978,0.6299111725089678,5.733262441376475,4.13
0.16409527360128795,0.20393475698477379,0.6319699694139381,5.733290487490654,4.14
0.16398547163402505,0.2020052113821889,0.6340093169837858,5.733317514466444,4.15
0.16387959144699743,0.2000910394553946,0.6360293690976077,5.733343558685053,4.16
0.16377749798884172,0.19819222251899637,0.6380302794921616,5.733368655236371,4.17
0.16367906065817758,0.19630873762447057,0.6400122017173516,5.733392837965959,4.18
0.16358415316405578,0.19444055774234767,0.6419752890935964,5.73341613952019,4.19
0.16349265339059413,0.1925876519383858,0.6439196946710198,5.733438591389625,4.2
0.16340444326567752,0.19074998554391856,0.6458455711904038,5.733460223950693,4.21
0.1633194086336006,0.1889275203205563,0.6477530710458429,5.733481066505762,4.22
0.16323743913153646,0.1871202146194149,0.6496423462490484,5.733501147321666,4.23
0.16315842806971817,0.18532802353503902,0.6515135483952426,5.733520493666758,4.24
0.16308227231522357,0.18355089905418326,0.6533668286305929,5.733539131846546,4.25
0.16300887217925686,0.18178879019960809,0.6552023376211348,5.733557087237988,4.26
0.1629381313078248,0.18004164316904403,0.6570202255231309,5.733574384322491,4.27
0.16286995657570694,0.17830940146947144,0.6588206419548214,5.733591046717672,4.28
0.16280425798362427,0.1765920060468594,0.6606037359695159,5.733607097207932,4.29
0.16274094855851232,0.17488939541150278,0.6623696560299847,5.7336225577738995,4.3
0.16267994425680773,0.17320150575909232,0.6641185499840997,5.733637449620788,4.31
0.16262116387066125,0.17152827108764784,0.6658505650416906,5.7336517932057,4.32
0.16256452893699108,0.16986962331044153,0.6675658477525671,5.733665608263944,4.33
0.16250996364929401,0.16822549236503423,0.6692645439856715,5.733678913834381,4.34
0.16245739477213464,0.16659580631854326,0.6709467989093219,5.733691728283855,4.35
0.1624067515582347,0.16498049146925772,0.6726127569725072,5.733704069330744,4.36
0.16235796566808666,0.16337947244471318,0.6742625618871998,5.733715954067655,4.37
0.16231097109201867,0.161792672296334,0.6758963566116469,5.733727398983307,4.38
0.16226570407463983,0.16022001259074953,0.6775142833346103,5.733738419983631,4.39
0.16222210304159657,0.15866141349788532,0.6791164834605178,5.733749032412119,4.4
0.16218010852857312,0.1571167938759299,0.6807030975954966,5.733759251069447,4.41
0.1621396631124715,0.15558607135327224,0.682274265534256,5.733769090232406,4.42
0.1621007113447068,0.1540691624075042,0.6838301262477887,5.7337785636721605,4.43
0.1620631996865577,0.15256598244157826,0.6853708178718637,5.733787684671865,4.44
0.16202707644651143,0.15107644585720875,0.6868964776962795,5.733796466043663,4.45
0.1619922917195461,0.14960046612560196,0.6884072421548516,5.733804920145086,4.46
0.16195879732829363,0.1481379558555984,0.6899032468161076,5.733813058894884,4.47
0.16192654676602872,0.14668882685930737,0.6913846263746635,5.733820893788301,4.48
0.16189549514143078,0.14525299021531224,0.6928515146432566,5.733828435911815,4.49
0.16186559912506732,0.14383035632952257,0.6943040445454097,5.733835695957373,4.5
0.16183681689754817,0.1424208349937465,0.6957423481087049,5.733842684236125,4.51
0.1618091080993019,0.14102433544205528,0.6971665564586423,5.733849410691687,4.52
0.1617824337819275,0.1396407664050091,0.6985767998130629,5.733855884912942,4.53
0.16175675636107428,0.13827003616181227,0.6999732074771129,5.7338621161464,4.54
0.16173203957080576,0.13691205259046266,0.701355907838731,5.733868113308133,4.55
0.16170824841940418,0.13556672321595958,0.7027250283646357,5.733873884995293,4.56
0.16168534914657234,0.13423395525663184,0.7040806955967953,5.733879439497243,4.57
0.1616633091819925,0.13291365566864538,0.7054230351493616,5.733884784806295,4.58
0.16164209710520155,0.13160573118874988,0.706752171706048,5.733889928628089,4.59
0.16162168260674417,0.13031008837531974,0.7080682290179355,5.7338948783916015,4.6
0.16160203645056537,0.1290266336477454,0.7093713299016887,5.733899641258829,4.61
0.1615831304376058,0.12775527332422748,0.7106615962381663,5.733904224134123,4.62
0.1615649373705647,0.12649591365802634,0.7119391489714085,5.7339086336732095,4.63
0.16154743101979419,0.1252484608722166,0.7132041081079888,5.7339128762919085,4.64
0.1615305860902926,0.12401282119299602,0.714456592716711,5.733916958174539,4.65
0.16151437818976272,0.12278890088159593,0.715696720928641,5.733920885282046,4.66
0.16149878379770358,0.12157660626483914,0.716924609937457,5.7339246633598515,4.67
0.16148378023550425,0.12037584376439006,0.7181403760001053,5.733928297945424,4.68
0.16146934563750984,0.11918651992474055,0.7193441344377491,5.733931794375599,4.69
0.16145545892302976,0.11800854143997323,0.7205359996369965,5.733935157793649,4.7
0.16144209976925977,0.1168418151793435,0.7217160850513964,5.733938393156103,4.71
0.1614292485850903,0.11568624821171954,0.7228845032031899,5.733941505239339,4.72
0.16141688648577363,0.114541747828919,0.724041365685307,5.733944498645944,4.73
0.16140499526842383,0.11340822156797964,0.7251867831635961,5.733947377810866,4.74
0.16139355738832367,0.11228557723239999,0.726320865379276,5.733950147007341,4.75
0.1613825559360143,0.11117372291238538,0.7274437211515999,5.733952810352627,4.76
0.16137197461514252,0.11007256700413327,0.7285554583807238,5.733955371813538,4.77
0.1613617977210435,0.108982018228191,0.729656184050765,5.733957835211783,4.78
0.1613520101200347,0.10790198564691789,0.7307460042330468,5.733960204229124,4.79
0.16134259722940023,0.10683237868108315,0.7318250240895161,5.733962482412362,4.8
0.1613335449980434,0.10577310712562919,0.7328933478763269,5.733964673178138,4.81
0.16132483988778623,0.10472408116463006,0.7339510789475832,5.733966779817584,4.82
0.16131646885529682,0.10368521138547318,0.7349983197592295,5.7339688055007985,4.83
0.16130841933462353,0.10265640879229171,0.7360351718730842,5.733970753281175,4.84
0.1613006792203178,0.10163758481867453,0.7370617359610071,5.733972626099581,4.85
0.16129323685112637,0.10062865133967926,0.7380781118091938,5.733974426788389,4.86
0.16128608099423522,0.09962952068317361,0.7390843983225905,5.73397615807537,4.87
0.16127920083004782,0.09864010564052929,0.7400806935294223,5.733977822587447,4.88
0.16127258593748006,0.09766031947669175,0.7410670945858275,5.733979422854328,4.89
0.16126622627975606,0.09669007593964885,0.7420436977805945,5.733980961311999,4.9
0.16126011219068825,0.09572928926932017,0.7430105985399911,5.7339824403061055,4.91
0.1612542343614266,0.0947778742058886,0.7439678914326843,5.733983862095215,4.92
0.1612485838276617,0.09383574599759466,0.7449156701747431,5.7339852288539594,4.93
0.16124315195726663,0.09290282040801374,0.7458540276347191,5.733986542676073,4.94
0.16123793043836462,0.0919790137228356,0.7467830558387992,5.733987805577321,4.95
0.1612329112678071,0.0910642427561648,0.7477028459760277,5.733989019498331,4.96
0.16122808674004968,0.09015842485636054,0.7486134884035893,5.733990186307315,4.97
0.16122344943641367,0.08926147791143299,0.7495150726521529,5.733991307802704,4.98
0.1612189922147186,0.08837332035401368,0.7504076874312673,5.7339923857156885,4.99
0.16121470819927616,0.08749387116591605,0.7512914206348075,5.7339934217126665,5.0
0.16121059077123084,0.08662304988230218,0.7521663593464666,5.733994417397608,5.01
0.1612066335592387,0.08576077659547131,0.7530325898452896,5.733995374314333,5.02
0.16120283043047062,0.08490697195828467,0.7538901976112443,5.733996293948711,5.03
0.16119917548193097,0.08406155718724148,0.7547392673308273,5.733997177730785,5.04
0.16119566303208027,0.08322445406521976,0.7555798829026997,5.733998027036815,5.05
0.1611922876127524,0.08239558494389544,0.756412127443352,5.73399884319125,5.06
0.16118904396135575,0.08157487274585314,0.7572360832927909,5.733999627468633,5.07
0.16118592701334966,0.08076224096640068,0.7580518320202494,5.734000381095437,5.08
0.16118293189498628,0.07995761367510004,0.7588594544299134,5.734001105251832,5.09
0.16118005391630916,0.07916091551702613,0.7596590305666644,5.7340018010733935,5.1
0.16117728856440008,0.07837207171376498,0.7604506397218347,5.734002469652748,5.11
0.16117463149686523,0.07759100806416218,0.7612343604389724,5.734003112041159,5.12
0.16117207853555346,0.07681765094483232,0.762010270519614,5.734003729250057,5.13
0.16116962566049783,0.07605192731043961,0.7627784470290624,5.734004322252514,5.14
0.16116726900407358,0.07529376469375951,0.7635389663021668,5.7340048919846645,5.15
0.16116500484536442,0.07454309120553101,0.7642919039491044,5.734005439347078,5.16
0.16116282960473124,0.0737998355341089,0.7650373348611598,5.734005965206078,5.17
0.16116073983857457,0.0730639269449245,0.7657753332165009,5.734006470395019,5.18
0.16115873223428576,0.07233529527976405,0.7665059724859502,5.734006955715508,5.19
0.16115680360537962,0.07161387095587256,0.7672293254387478,5.734007421938592,5.2
0.16115495088680215,0.07089958496489132,0.7679454641483064,5.734007869805898,5.21
0.16115317113040772,0.07019236887163682,0.7686544599979555,5.734008300030729,5.22
0.16115146150059978,0.06949215481272839,0.7693563836866718,5.734008713299127,5.23
0.161149819270129,0.06879887549507188,0.770051305234799,5.734009110270887,5.24
0.16114824181604392,0.06811246419420622,0.7707392939897498,5.734009491580548,5.25
0.16114672661578863,0.06743285475251944,0.7714204186316919,5.734009857838334,5.26
0.161145271243442,0.06675998157734091,0.7720947471792171,5.7340102096310686,5.27
0.16114387336609398,0.06609377963891548,0.7727623469949905,5.734010547523055,5.28
0.16114253074035426,0.06543418446826607,0.7734232847913797,5.734010872056923,5.29
0.16114124120898768,0.06478113215494995,0.7740776266360624,5.734011183754445,5.3
0.1611400026976736,0.06413455934471454,0.7747254379576118,5.734011483117321,5.31
0.1611388132118829,0.06349440323705814,0.775366783551059,5.734011770627936,5.32
0.1611376708338701,0.06286060158270033,0.7760017275834296,5.734012046750093,5.33
0.16113657371977594,0.062233092680967494,0.7766303335992566,5.734012311929707,5.34
0.16113552009683596,0.061611815377097784,0.7772526645260662,5.734012566595493,5.35
0.16113450826069234,0.06099670905947046,0.7778687826798372,5.734012811159608,5.36
0.16113353657280433,0.06038771365676374,0.7784787497704319,5.7340130460182825,5.37
0.16113260345795485,0.05978476963504559,0.7790826269069995,5.734013271552426,5.38
0.16113170740184857,0.05918781799480138,0.77968047460335,5.734013488128205,5.39
0.16113084694879942,0.058596800267902545,0.780272352783298,5.734013696097609,5.4
0.1611300206995032,0.05801165851451973,0.780858320785977,5.734013895798983,5.41
0.16112922730889342,0.0574323353199843,0.7814384373711222,5.734014087557551,5.42
0.16112846548407633,0.05685877379160155,0.782012760724322,5.734014271685917,5.43
0.16112773398234284,0.056290917555419054,0.7825813484622379,5.734014448484544,5.44
0.16112703160925443,0.05572871075295326,0.7831442576377922,5.73401461824222,5.45
0.1611263572168006,0.05517209803787755,0.7837015447453217,5.734014781236501,5.46
0.1611257097016248,0.05462102457267457,0.7842532657257004,5.734014937734144,5.47
0.1611250880033168,0.05407543602525586,0.7847994759714272,5.734015087991516,5.48
0.16112449110276872,0.053535278565551354,0.7853402303316798,5.734015232254996,5.49
0.1611239180205931,0.05300049886207146,0.7858755831173353,5.734015370761357,5.5
0.16112336781559963,0.05247104407844422,0.7864055881059562,5.734015503738133,5.51
0.16112283958332954,0.05194686186992986,0.7869302985467406,5.7340156314039765,5.52
0.16112233245464483,0.05142790037991527,0.7874497671654398,5.734015753968997,5.53
0.1611218455943706,0.05091410823639036,0.787964046169239,5.7340158716350915,5.54
0.1611213781999885,0.05040543454840857,0.788473187251603,5.73401598459626,5.55
0.16112092950037943,0.04990182890253355,0.7889772415970869,5.7340160930389095,5.56
0.1611204987546137,0.049403241359273944,0.7894762598861124,5.734016197142147,5.57
0.16112008525078683,0.04890962244950805,0.7899702922997052,5.734016297078061,5.58
0.16111968830489948,0.04842092317090034,0.7904593885242003,5.734016393011994,5.59
0.1611193072597795,0.047937094984311306,0.7909435977559093,5.7340164851028,5.6
0.16111894148404526,0.047458089810202435,0.7914229687057525,5.7340165735031,5.61
0.16111859037110784,0.04698386002503783,0.7918975496038544,5.734016658359517,5.62
0.16111825333821142,0.04651435845768387,0.7923673882041048,5.7340167398129145,5.63
0.16111792982550996,0.04604953838580849,0.7928325317886816,5.734016817998617,5.64
0.16111761929517904,0.04558935353228131,0.7932930271725397,5.734016893046623,5.65
0.1611173212305616,0.045133758061575935,0.7937489207078625,5.734016965081815,5.66
0.16111703513534606,0.044682706576175735,0.7942002582884784,5.734017034224157,5.67
0.16111676053277588,0.04423615411298413,0.7946470853542401,5.734017100588885,5.68
0.16111649696488944,0.04379405613974073,0.7950894468953699,5.7340171642866915,5.69
0.16111624399178862,0.04335636855144413,0.7955273874567673,5.7340172254239015,5.7
0.16111600119093572,0.04292304766678258,0.7959609511422817,5.734017284102643,5.71
0.16111576815647707,0.04249405022457343,0.7963901816189496,5.734017340421014,5.72
0.1611155444985925,0.042069333380212244,0.7968151221211953,5.7340173944732316,5.73
0.16111532984287014,0.04164885470213252,0.7972358154549976,5.734017446349792,5.74
0.16111512382970458,0.041232572168276735,0.7976523040020188,5.734017496137611,5.75
0.16111492611371886,0.040820444162579676,0.7980646297237015,5.734017543920164,5.76
0.1611147363632081,0.04041242947146462,0.7984728341653273,5.734017589777623,5.77
0.16111455425960491,0.04000848728035317,0.798876958460042,5.7340176337869835,5.78
0.16111437949696508,0.03960857717018947,0.7992770433328457,5.734017676022191,5.79
0.1611142117814734,0.03921265911397927,0.7996731291045476,5.7340177165542565,5.8
0.16111405083096833,0.03882069347334459,0.8000652556956874,5.734017755451378,5.81
0.16111389637448498,0.038432640995094455,0.8004534626304208,5.734017792779042,5.82
0.16111374815181614,0.03804846280781235,0.8008377890403717,5.734017828600139,5.83
0.16111360591308968,0.037668120418460696,0.8012182736684499,5.734017862975061,5.84
0.16111346941836271,0.03729157570900307,0.8015949548726344,5.734017895961798,5.85
0.16111333843723136,0.036918790933044385,0.8019678706297245,5.734017927616034,5.86
0.16111321274845572,0.0365497287124896,0.802337058539055,5.734017957991242,5.87
0.16111309213959912,0.036184352034221295,0.8027025558261799,5.734017987138762,5.88
0.16111297640668173,0.03582262424679646,0.8030643993465221,5.734018015107894,5.89
0.16111286535384736,0.03546450905716289,0.80342262558899,5.734018041945974,5.9
0.1611127587930432,0.0351099705273954,0.8037772706795616,5.7340180676984485,5.91
0.16111265654371232,0.034758973071452336,0.8041283703848355,5.734018092408956,5.92
0.16111255843249775,0.03441148145195242,0.8044759601155501,5.734018116119394,5.93
0.1611124642929582,0.034067460776972446,0.8048200749300697,5.734018138869987,5.94
0.1611123739652951,0.0337268764968658,0.8051607495378394,5.734018160699356,5.95
0.16111228729609003,0.033389694401102205,0.8054980183028081,5.734018181644578,5.96
0.1611122041380524,0.03305588061512884,0.8058319152468191,5.734018201741251,5.97
0.16111212434977698,0.03272540159725294,0.8061624740529704,5.734018221023549,5.98
0.16111204779551125,0.032398224135546154,0.8064897280689429,5.734018239524279,5.99
0.1611119743449312,0.03207431534477074,0.8068137103102984,5.734018257274939,6.0
0.16111190387292657,0.03175364266332769,0.807134453463746,5.734018274305765,6.01
0.16111183625939393,0.03143617385022704,0.8074519898903794,5.734018290645782,6.02
0.16111177138903837,0.031121876982080316,0.8077663516288817,5.734018306322855,6.03
0.16111170915118256,0.030810720450115306,0.8080775703987025,5.734018321363732,6.04
0.16111164943958356,0.030502672957213168,0.8083856776032037,5.734018335794088,6.05
0.16111159215225657,0.03019770351496803,0.8086907043327758,5.734018349638572,6.06
0.16111153719130591,0.029895781440769015,0.8089926813679253,5.734018362920842,6.07
0.16111148446276236,0.029596876354904843,0.809291639182333,5.734018375663607,6.08
0.16111143387642718,0.029300958177690992,0.809587607945882,5.734018387888666,6.09
0.16111138534572184,0.029007997126619407,0.8098806175276589,5.734018399616943,6.1
0.1611113387875442,0.028717963713530872,0.8101706974989251,5.734018410868521,6.11
0.16111129412212985,0.028430828741809924,0.8104578771360604,5.734018421662678,6.12
0.16111125127291925,0.028146563303602393,0.8107421854234785,5.7340184320179155,6.13
0.16111121016643007,0.027865138777055525,0.8110236510565145,5.734018441951992,6.14
0.1611111707321344,0.02758652682358066,0.811302302444285,5.734018451481953,6.15
0.16111113290234086,0.02731069938513842,0.8115781677125208,5.734018460624156,6.16
0.16111109661208145,0.02703762868154644,0.8118512747063722,5.734018469394304,6.17
0.16111106179900292,0.026767287207809503,0.8121216509931877,5.734018477807464,6.18
0.16111102840326225,0.026499647731472106,0.8123893238652657,5.7340184858780985,6.19
0.16111099636742626,0.02623468328999334,0.8126543203425804,5.734018493620088,6.2
0.1611109656363756,0.025972367188144083,0.8129166671754804,5.734018501046753,6.21
0.16111093615721186,0.025712672995426396,0.8131763908473619,5.734018508170878,6.22
0.16111090787916893,0.025455574543515054,0.8134335175773162,5.73401851500473,6.23
0.1611108807535277,0.02520104592372114,0.8136880733227514,5.734018521560086,6.24
0.16111085473353398,0.024949061484477644,0.8139400837819887,5.734018527848241,6.25
0.16111082977431992,0.02469959582884692,0.8141895743968335,5.734018533880042,6.26
0.16111080583282839,0.02445262381204997,0.814436570355122,5.734018539665892,6.27
0.16111078286774044,0.024208120539017424,0.8146810965932424,5.734018545215778,6.28
0.16111076083940556,0.023966061361962124,0.8149231777986325,5.7340185505392816,6.29
0.16111073970977485,0.02372642187797324,0.8151628384122521,5.734018555645598,6.3
0.16111071944233663,0.023489177926631733,0.8154001026310319,5.734018560543551,6.31
0.16111070000205488,0.023254305587647163,0.8156349944102982,5.734018565241608,6.32
0.16111068135530993,0.02302178117851563,0.8158675374661747,5.734018569747893,6.33
0.1611106634698416,0.022791581252198802,0.8160977552779598,5.734018574070203,6.34
0.16111064631469454,0.022563682594823883,0.8163256710904818,5.734018578216018,6.35
0.1611106298601658,0.022338062223404377,0.8165513079164299,5.734018582192518,6.36
0.1611106140777545,0.022114697383581614,0.8167746885386641,5.73401858600659,6.37
0.16111059894011354,0.021893565547386792,0.8169958355124999,5.734018589664842,6.38
0.16111058442100296,0.021674644411023493,0.8172147711679738,5.734018593173616,6.39
0.16111057049524571,0.021457911892670517,0.817431517612084,5.734018596538996,6.4
0.16111055713868458,0.02124334613030494,0.8176460967310107,5.734018599766821,6.41
0.1611105443281413,0.02103092547954517,0.8178585301923138,5.734018602862691,6.42
0.161110532041377,0.02082062851151399,0.8180688394471092,5.734018605831982,6.43
0.1611105202570545,0.020612434010721357,0.8182770457322244,5.7340186086798495,6.44
0.16111050895470178,0.02040632097296687,0.8184831700723315,5.7340186114112415,6.45
0.1611104981146772,0.020202268603261762,0.8186872332820612,5.734018614030904,6.46
0.16111048771813608,0.020000256313770295,0.8188892559680938,5.734018616543392,6.47
0.16111047774699833,0.019800263721770336,0.8190892585312315,5.734018618953074,6.48
0.16111046818391783,0.019602270647633126,0.8192872611684492,5.734018621264143,6.49
0.1611104590122527,0.01940625711282194,0.8194832838749255,5.73401862348062,6.5
0.16111045021603682,0.019212203337909618,0.8196773464460537,5.734018625606363,6.51
0.16111044177995257,0.01902008974061476,0.8198694684794329,5.734018627645075,6.52
0.1611104336893047,0.018829896933856487,0.820059669376839,5.734018629600307,6.53
0.16111042592999508,0.018641605723827552,0.8202479683461775,5.7340186314754655,6.54
0.16111041848849855,0.018455197108085773,0.8204343844034158,5.73401863327382,6.55
0.16111041135183993,0.018270652273663538,0.8206189363744966,5.734018634998505,6.56
0.16111040450757153,0.018087952595195314,0.8208016428972332,5.73401863665253,6.57
0.16111039794375195,0.017907079633062952,0.8209825224231851,5.734018638238779,6.58
0.16111039164892554,0.017728015131558715,0.8211615932195158,5.734018639760022,6.59
0.16111038561210286,0.017550741017065837,0.8213388733708314,5.734018641218914,6.6
0.16111037982274157,0.017375239396256476,0.8215143807810021,5.734018642618004,6.61
0.16111037427072852,0.01720149255430695,0.8216881331749646,5.734018643959734,6.62
0.16111036894636235,0.017029482953130077,0.8218601481005077,5.73401864524645,6.63
0.1611103638403366,0.016859193229624484,0.822030442930039,5.734018646480401,6.64
0.16111035894372408,0.016690606193940777,0.8221990348623353,5.734018647663743,6.65
0.16111035424796105,0.016523704827764378,0.8223659409242746,5.734018648798547,6.66
0.16111034974483288,0.016358472282614927,0.8225311779725523,5.734018649886798,6.67
0.16111034542645958,0.01619489187816208,0.8226947626953784,5.7340186509304,6.68
0.1611103412852824,0.016032947100557624,0.82285671161416,5.73401865193118,6.69
0.1611103373140508,0.015872621600783652,0.8230170410851656,5.73401865289089,6.7
0.16111033350580983,0.01571389919301679,0.8231757673011734,5.73401865381121,6.71
0.16111032985388818,0.015556763853008256,0.8233329062931034,5.734018654693754,6.72
0.16111032635188677,0.015401199716479616,0.8234884739316335,5.734018655540067,6.73
0.16111032299366743,0.015247191077534151,0.8236424859287983,5.734018656351633,6.74
0.1611103197733426,0.015094722387083636,0.8237949578395736,5.734018657129875,6.75
0.16111031668526496,0.014943778251290443,0.8239459050634446,5.734018657876157,6.76
0.1611103137240177,0.014794343430024792,0.8240953428459573,5.734018658591788,6.77
0.1611103108844052,0.014646402835337047,0.8242432862802576,5.734018659278024,6.78
0.16111030816144398,0.014499941529944911,0.824389750308611,5.73401865993607,6.79
0.16111030555035405,0.014354944725735374,0.8245347497239104,5.73401866056708,6.8
0.16111030304655075,0.014211397782281313,0.8246782991711678,5.734018661172163,6.81
0.1611103006456367,0.014069286205372561,0.8248204131489907,5.734018661752381,6.82
0.16111029834339413,0.013928595645561375,0.8249611060110443,5.7340186623087535,6.83
0.16111029613577782,0.01378931189672211,0.8251003919674998,5.734018662842258,6.84
0.16111029401890767,0.013651420894625036,0.8252382850864671,5.734018663353833,6.85
0.16111029198906238,0.013514908715524097,0.8253747992954134,5.734018663844377,6.86
0.1611102900426727,0.013379761574758536,0.8255099483825686,5.7340186643147515,6.87
0.1611102881763154,0.013245965825368248,0.8256437459983162,5.734018664765785,6.88
0.16111028638670724,0.013113507956722717,0.82577620565657,5.734018665198271,6.89
0.16111028467069932,0.012982374593163423,0.8259073407361371,5.734018665612971,6.9
0.1611102830252715,0.012852552492659597,0.8260371644820688,5.734018666010614,6.91
0.16111028144752731,0.012724028545477207,0.8261656900069955,5.7340186663919,6.92
0.1611102799346887,0.012596789772861012,0.8262929302924502,5.734018666757501,6.93
0.16111027848409148,0.012470823325729621,0.8264188981901788,5.73401866710806,6.94
0.16111027709318043,0.01234611648338339,0.8265436064234359,5.734018667444195,6.95
0.16111027575950493,0.012222656652225054,0.8266670675882699,5.734018667766498,6.96
0.16111027448071477,0.012100431364492967,0.8267892941547922,5.734018668075537,6.97
0.16111027325455593,0.011979428277006855,0.8269102984684371,5.734018668371857,6.98
0.1611102720788668,0.011859635169925916,0.8270300927512071,5.734018668655981,6.99
0.16111027095157426,0.011741039945519206,0.8271486891029064,5.7340186689284085,7.0
0.16111026987069013,0.011623630626948146,0.8272660995023616,5.734018669189621,7.01
0.16111026883430773,0.01150739535706108,0.8273823358086311,5.734018669440078,7.02
0.16111026784059848,0.011392322397199723,0.8274974097622018,5.734018669680223,7.03
0.16111026688780877,0.011278400126017425,0.8276113329861736,5.73401866991048,7.04
0.1611102659742569,0.011165617038309117,0.8277241169874338,5.734018670131253,7.05
0.1611102650983301,0.011053961743852831,0.8278357731578169,5.734018670342935,7.06
0.1611102642584817,0.01094342296626269,0.8279463127752553,5.734018670545897,7.07
0.1611102634532285,0.010833989541853245,0.8280557470049179,5.7340186707404985,7.08
0.16111026268114817,0.010725650418515075,0.8281640869003364,5.7340186709270835,7.09
